id_da,tipo_tributo,id_contribuinte,competencia_origem,data_inscricao,valor_principal,juros,multa,valor_total,valor_recuperado,fase,situacao
849,ISS,1483.0,2023-04,2023-06-30,8123.53,738.77,1624.71,10487.0,1910.82,Judicial,Parcelado
850,ISS,211.0,2023-11,2024-01-30,1787.46,453.55,357.49,2598.5,0.0,Administrativa,Em aberto
851,ISS,1312.0,2022-12,2023-03-01,541.02,54.83,108.2,704.05,0.0,Administrativa,Em aberto
852,ISS,1523.0,2023-07,2023-09-29,904.42,96.17,180.88,1181.48,33.16,Judicial,Parcelado
853,ISS,726.0,2023-04,2023-06-30,607.01,153.71,121.4,882.12,0.0,Judicial,Em aberto
854,ISS,100.0,2024-09,2024-11-30,4794.73,995.18,958.95,6748.86,493.11,Administrativa,Parcelado
855,ISS,1402.0,2024-04,2024-06-30,9482.0,654.23,1896.4,12032.63,0.0,Judicial,Em aberto
856,ISS,18.0,2024-10,2024-12-30,9657.58,652.03,1931.52,12241.12,1050.84,Judicial,Parcelado
857,ISS,796.0,2022-01,2022-04-01,2246.12,241.62,449.22,2936.96,0.0,Judicial,Em aberto
858,ISS,713.0,2024-02,2024-05-01,31861.31,9199.79,6372.26,47433.36,12231.06,Administrativa,Parcelado
859,ISS,1920.0,2024-06,2024-08-30,1599.48,319.66,319.9,2239.04,58.09,Judicial,Parcelado
860,ISS,1138.0,2022-12,2023-03-01,16882.98,3212.63,3376.6,23472.21,0.0,Judicial,Em aberto
861,ISS,461.0,2023-08,2023-10-30,517.05,83.2,103.41,703.66,0.0,Administrativa,Em aberto
862,ISS,586.0,2024-03,2024-05-30,684.91,182.95,136.98,1004.84,0.0,Administrativa,Em aberto
863,ISS,1642.0,2022-09,2022-11-30,2727.18,428.58,545.44,3701.2,0.0,Administrativa,Em aberto
864,ISS,1046.0,2024-07,2024-09-29,2862.21,348.65,572.44,3783.3,0.0,Administrativa,Em aberto
865,ISS,413.0,2022-05,2022-07-30,684.26,157.33,136.85,978.45,0.0,Administrativa,Em aberto
866,ISS,1785.0,2022-06,2022-08-30,2452.87,427.15,490.57,3370.59,0.0,Judicial,Em aberto
867,ISS,1077.0,2024-04,2024-06-30,1515.82,194.91,303.16,2013.9,57.08,Administrativa,Parcelado
868,ISS,1986.0,2024-02,2024-05-01,4137.82,1175.32,827.56,6140.7,0.0,Administrativa,Em aberto
869,ISS,1361.0,2023-01,2023-04-01,1670.34,324.73,334.07,2329.14,666.64,Administrativa,Parcelado
870,ISS,777.0,2024-06,2024-08-30,661.34,87.96,132.27,881.57,0.0,Judicial,Em aberto
871,ISS,254.0,2022-04,2022-06-30,1732.82,502.74,346.56,2582.12,0.0,Judicial,Em aberto
872,ISS,71.0,2023-05,2023-07-30,631.5,79.22,126.3,837.02,166.21,Administrativa,Parcelado
873,ISS,1103.0,2022-02,2022-05-02,1354.64,180.76,270.93,1806.33,0.0,Judicial,Em aberto
874,ISS,1698.0,2022-02,2022-05-02,2232.03,173.59,446.41,2852.03,0.0,Administrativa,Em aberto
875,ISS,1931.0,2024-04,2024-06-30,557.31,34.93,111.46,703.7,52.75,Judicial,Parcelado
876,ISS,561.0,2023-06,2023-08-30,5016.97,598.16,1003.39,6618.53,0.0,Judicial,Em aberto
877,ISS,316.0,2022-06,2022-08-30,2082.06,570.39,416.41,3068.87,0.0,Judicial,Em aberto
878,ISS,1094.0,2022-06,2022-08-30,3087.75,877.03,617.55,4582.33,1315.93,Judicial,Parcelado
879,ISS,1724.0,2023-11,2024-01-30,909.28,224.81,181.86,1315.95,0.0,Administrativa,Em aberto
880,ISS,58.0,2023-11,2024-01-30,863.21,247.74,172.64,1283.59,144.63,Administrativa,Parcelado
881,ISS,453.0,2024-07,2024-09-29,1087.69,215.54,217.54,1520.76,0.0,Judicial,Em aberto
882,ISS,561.0,2023-01,2023-04-01,4909.23,1274.86,981.85,7165.93,151.36,Administrativa,Parcelado
883,ISS,227.0,2024-04,2024-06-30,625.45,84.68,125.09,835.22,218.63,Judicial,Parcelado
884,ISS,1853.0,2022-11,2023-01-30,3305.92,452.32,661.18,4419.43,600.98,Judicial,Parcelado
885,ISS,1960.0,2024-09,2024-11-30,670.89,132.5,134.18,937.57,54.7,Judicial,Parcelado
886,ISS,978.0,2022-04,2022-06-30,33581.62,7813.35,6716.32,48111.29,0.0,Administrativa,Em aberto
887,ISS,1785.0,2024-06,2024-08-30,2510.88,214.5,502.18,3227.55,0.0,Administrativa,Em aberto
888,ISS,1753.0,2024-03,2024-05-30,4459.78,639.0,891.96,5990.73,560.04,Administrativa,Parcelado
889,ISS,1726.0,2022-12,2023-03-01,654.66,112.73,130.93,898.32,265.07,Administrativa,Parcelado
890,ISS,1404.0,2024-10,2024-12-30,632.47,60.88,126.49,819.85,0.0,Administrativa,Em aberto
891,ISS,1075.0,2022-02,2022-05-02,514.26,127.84,102.85,744.95,209.25,Administrativa,Parcelado
892,ISS,1858.0,2023-10,2023-12-30,929.14,87.6,185.83,1202.57,9.66,Administrativa,Parcelado
893,ISS,1319.0,2023-05,2023-07-30,11985.56,2725.04,2397.11,17107.71,0.0,Administrativa,Em aberto
894,ISS,999.0,2024-12,2025-03-01,2172.55,538.35,434.51,3145.41,0.0,Judicial,Em aberto
895,ISS,1127.0,2024-09,2024-11-30,948.1,135.44,189.62,1273.16,358.73,Administrativa,Parcelado
896,ISS,1289.0,2024-02,2024-05-01,3647.53,787.77,729.51,5164.81,0.0,Administrativa,Em aberto
897,ISS,933.0,2022-05,2022-07-30,41576.78,10610.29,8315.36,60502.43,0.0,Judicial,Em aberto
898,ISS,879.0,2024-02,2024-05-01,4294.42,771.59,858.88,5924.89,827.11,Judicial,Parcelado
899,ISS,133.0,2024-04,2024-06-30,3764.72,1002.65,752.94,5520.32,242.04,Administrativa,Parcelado
900,ISS,1470.0,2023-02,2023-05-02,677.39,120.65,135.48,933.52,0.0,Administrativa,Em aberto
901,ISS,1924.0,2022-10,2022-12-30,1520.59,104.4,304.12,1929.11,404.73,Judicial,Parcelado
902,ISS,1311.0,2024-07,2024-09-29,898.84,190.3,179.77,1268.91,315.71,Administrativa,Parcelado
903,ISS,180.0,2023-12,2024-02-29,609.71,114.57,121.94,846.22,177.32,Judicial,Parcelado
904,ISS,1552.0,2022-10,2022-12-30,662.64,180.38,132.53,975.55,0.0,Administrativa,Em aberto
905,ISS,1704.0,2023-11,2024-01-30,25087.01,5888.88,5017.4,35993.3,0.0,Administrativa,Em aberto
906,ISS,713.0,2023-02,2023-05-02,26003.66,4419.02,5200.73,35623.41,0.0,Administrativa,Em aberto
907,ISS,1249.0,2024-05,2024-07-30,614.29,48.46,122.86,785.61,0.0,Administrativa,Em aberto
908,ISS,1375.0,2024-09,2024-11-30,995.52,85.13,199.1,1279.76,0.0,Administrativa,Em aberto
909,ISS,133.0,2024-05,2024-07-30,3123.8,885.44,624.76,4634.0,0.0,Judicial,Em aberto
910,ISS,1432.0,2024-09,2024-11-30,1237.89,230.57,247.58,1716.03,0.0,Administrativa,Em aberto
911,ISS,44.0,2024-05,2024-07-30,743.39,148.79,148.68,1040.86,0.0,Administrativa,Em aberto
912,ISS,1663.0,2024-03,2024-05-30,690.94,202.29,138.19,1031.42,0.0,Judicial,Em aberto
913,ISS,836.0,2024-09,2024-11-30,1594.69,343.13,318.94,2256.76,0.0,Administrativa,Em aberto
914,ISS,757.0,2023-09,2023-11-30,2062.82,588.01,412.56,3063.39,870.42,Administrativa,Parcelado
915,ISS,1723.0,2024-05,2024-07-30,22263.6,3294.63,4452.72,30010.95,0.0,Administrativa,Em aberto
916,ISS,243.0,2022-08,2022-10-30,937.2,95.73,187.44,1220.37,153.86,Judicial,Parcelado
917,ISS,1379.0,2024-02,2024-05-01,932.84,253.14,186.57,1372.55,0.0,Administrativa,Em aberto
918,ISS,1093.0,2024-11,2025-01-30,2317.76,141.83,463.55,2923.14,0.0,Administrativa,Em aberto
919,ISS,1411.0,2024-09,2024-11-30,693.67,151.76,138.73,984.16,259.69,Judicial,Parcelado
920,ISS,1794.0,2022-05,2022-07-30,508.59,102.34,101.72,712.64,73.64,Judicial,Parcelado
921,ISS,1723.0,2023-08,2023-10-30,23165.98,5855.86,4633.2,33655.04,8801.15,Administrativa,Parcelado
922,ISS,223.0,2022-01,2022-04-01,3613.07,1037.2,722.61,5372.88,0.0,Administrativa,Em aberto
923,ISS,1369.0,2024-12,2025-03-01,2935.86,773.71,587.17,4296.74,0.0,Administrativa,Em aberto
924,ISS,210.0,2024-02,2024-05-01,660.61,54.35,132.12,847.08,0.0,Administrativa,Em aberto
925,ISS,659.0,2023-07,2023-09-29,1312.23,268.11,262.45,1842.79,0.0,Administrativa,Em aberto
926,ISS,1324.0,2024-10,2024-12-30,533.44,40.34,106.69,680.46,93.22,Administrativa,Parcelado
927,ISS,92.0,2024-01,2024-03-31,16741.73,4217.84,3348.35,24307.92,0.0,Administrativa,Em aberto
928,ISS,1716.0,2024-08,2024-10-30,756.16,171.35,151.23,1078.74,0.0,Administrativa,Em aberto
929,ISS,223.0,2022-08,2022-10-30,2037.2,253.94,407.44,2698.58,424.46,Administrativa,Parcelado
930,ISS,1810.0,2024-08,2024-10-30,558.2,143.94,111.64,813.78,93.44,Judicial,Parcelado
931,ISS,1445.0,2023-05,2023-07-30,1363.69,106.95,272.74,1743.37,438.62,Administrativa,Parcelado
932,ISS,1571.0,2022-04,2022-06-30,605.89,177.58,121.18,904.65,0.0,Judicial,Em aberto
933,ISS,1875.0,2023-11,2024-01-30,1791.55,390.11,358.31,2539.97,0.0,Administrativa,Em aberto
934,ISS,659.0,2024-04,2024-06-30,1919.25,399.57,383.85,2702.67,0.0,Judicial,Em aberto
935,ISS,1724.0,2024-12,2025-03-01,648.18,139.93,129.64,917.75,73.64,Administrativa,Parcelado
936,ISS,280.0,2022-05,2022-07-30,1198.24,319.46,239.65,1757.35,206.81,Administrativa,Parcelado
937,ISS,214.0,2023-10,2023-12-30,544.53,96.77,108.91,750.21,0.0,Administrativa,Em aberto
938,ISS,1927.0,2024-12,2025-03-01,545.02,128.88,109.0,782.91,0.0,Administrativa,Em aberto
939,ISS,163.0,2022-05,2022-07-30,3029.27,752.35,605.85,4387.47,0.0,Administrativa,Em aberto
940,ISS,777.0,2022-11,2023-01-30,1221.32,180.64,244.26,1646.23,0.0,Administrativa,Em aberto
941,ISS,933.0,2022-01,2022-04-01,67123.07,19847.95,13424.61,100395.63,0.0,Administrativa,Em aberto
942,ISS,1495.0,2023-07,2023-09-29,559.83,43.1,111.97,714.89,0.0,Judicial,Em aberto
943,ISS,472.0,2023-03,2023-05-30,1214.98,183.77,243.0,1641.74,0.0,Administrativa,Em aberto
944,ISS,1642.0,2023-02,2023-05-02,1522.65,177.84,304.53,2005.02,0.0,Administrativa,Em aberto
945,ISS,615.0,2022-06,2022-08-30,1125.77,147.15,225.15,1498.08,194.38,Administrativa,Parcelado
946,ISS,806.0,2022-10,2022-12-30,10869.19,1589.16,2173.84,14632.19,0.0,Administrativa,Em aberto
947,ISS,308.0,2022-11,2023-01-30,19361.06,2401.06,3872.21,25634.34,0.0,Judicial,Em aberto
948,ISS,1483.0,2022-11,2023-01-30,10959.12,3173.65,2191.82,16324.59,0.0,Administrativa,Em aberto
949,ISS,1191.0,2024-08,2024-10-30,5287.6,1156.14,1057.52,7501.26,1377.77,Judicial,Parcelado
950,ISS,1218.0,2024-12,2025-03-01,1455.95,348.26,291.19,2095.4,0.0,Judicial,Em aberto
951,ISS,901.0,2024-06,2024-08-30,6142.95,832.94,1228.59,8204.48,0.0,Administrativa,Em aberto
952,ISS,340.0,2023-11,2024-01-30,7106.3,1201.68,1421.26,9729.24,0.0,Administrativa,Em aberto
953,ISS,224.0,2022-08,2022-10-30,10380.84,1201.95,2076.17,13658.96,0.0,Administrativa,Em aberto
954,ISS,1539.0,2023-09,2023-11-30,1500.1,137.81,300.02,1937.93,0.0,Administrativa,Em aberto
955,ISS,820.0,2023-12,2024-02-29,16214.04,3973.45,3242.81,23430.3,0.0,Administrativa,Em aberto
956,ISS,1943.0,2024-02,2024-05-01,4801.33,939.4,960.27,6701.0,0.0,Judicial,Em aberto
957,ISS,1038.0,2024-08,2024-10-30,3835.23,231.07,767.05,4833.34,909.13,Judicial,Parcelado
958,ISS,408.0,2024-11,2025-01-30,771.8,171.38,154.36,1097.54,275.78,Administrativa,Parcelado
959,ISS,1610.0,2024-08,2024-10-30,588.43,117.03,117.69,823.15,182.62,Administrativa,Parcelado
960,ISS,199.0,2022-10,2022-12-30,774.18,122.86,154.84,1051.87,0.0,Judicial,Em aberto
961,ISS,1063.0,2024-05,2024-07-30,4008.41,1040.03,801.68,5850.12,0.0,Judicial,Em aberto
962,ISS,472.0,2022-08,2022-10-30,1126.4,96.66,225.28,1448.34,0.0,Judicial,Em aberto
963,ISS,70.0,2022-09,2022-11-30,709.2,63.24,141.84,914.28,199.17,Judicial,Parcelado
964,ISS,809.0,2024-01,2024-03-31,23371.85,4879.17,4674.37,32925.39,2850.35,Judicial,Parcelado
965,ISS,574.0,2024-11,2025-01-30,3008.35,257.18,601.67,3867.2,0.0,Administrativa,Em aberto
966,ISS,1268.0,2022-04,2022-06-30,1047.09,223.09,209.42,1479.6,0.0,Administrativa,Em aberto
967,ISS,1319.0,2022-05,2022-07-30,8768.95,1534.16,1753.79,12056.9,0.0,Administrativa,Em aberto
968,ISS,227.0,2024-11,2025-01-30,765.33,143.38,153.07,1061.78,166.71,Administrativa,Parcelado
969,ISS,64.0,2023-11,2024-01-30,1832.73,522.71,366.55,2721.98,0.0,Administrativa,Em aberto
970,ISS,1942.0,2024-09,2024-11-30,2413.46,505.79,482.69,3401.95,429.56,Judicial,Parcelado
971,ISS,692.0,2022-04,2022-06-30,1317.28,349.04,263.46,1929.78,0.0,Judicial,Em aberto
972,ISS,1501.0,2024-09,2024-11-30,651.01,146.34,130.2,927.56,277.38,Judicial,Parcelado
973,ISS,1713.0,2023-03,2023-05-30,654.5,80.76,130.9,866.16,0.0,Administrativa,Em aberto
974,ISS,879.0,2023-07,2023-09-29,4050.81,409.54,810.16,5270.51,0.0,Administrativa,Em aberto
975,ISS,1752.0,2024-12,2025-03-01,1945.69,171.13,389.14,2505.96,0.0,Administrativa,Em aberto
976,ISS,57.0,2022-03,2022-05-30,2482.87,524.41,496.57,3503.85,296.34,Judicial,Parcelado
977,ISS,1403.0,2022-08,2022-10-30,687.46,113.89,137.49,938.84,91.7,Administrativa,Parcelado
978,ISS,715.0,2024-09,2024-11-30,571.03,65.45,114.21,750.69,91.27,Administrativa,Parcelado
979,ISS,1536.0,2023-08,2023-10-30,884.19,257.71,176.84,1318.74,0.0,Administrativa,Em aberto
980,ISS,121.0,2023-01,2023-04-01,2277.19,184.59,455.44,2917.21,328.41,Administrativa,Parcelado
981,ISS,1785.0,2024-08,2024-10-30,1406.23,315.32,281.25,2002.79,0.0,Administrativa,Em aberto
982,ISS,1320.0,2024-09,2024-11-30,13836.07,2596.16,2767.21,19199.45,0.0,Administrativa,Em aberto
983,ISS,1668.0,2023-11,2024-01-30,1458.55,297.98,291.71,2048.24,0.0,Administrativa,Em aberto
984,ISS,1359.0,2023-08,2023-10-30,1010.27,285.31,202.05,1497.64,0.0,Judicial,Em aberto
985,ISS,380.0,2022-06,2022-08-30,10885.36,2285.46,2177.07,15347.89,0.0,Judicial,Em aberto
986,ISS,406.0,2024-12,2025-03-01,1539.93,123.92,307.99,1971.84,0.0,Administrativa,Em aberto
987,ISS,538.0,2023-01,2023-04-01,5085.88,684.9,1017.18,6787.96,0.0,Administrativa,Em aberto
988,ISS,1487.0,2023-12,2024-02-29,878.46,90.29,175.69,1144.44,0.0,Administrativa,Em aberto
989,ISS,1286.0,2022-05,2022-07-30,634.09,129.88,126.82,890.78,94.84,Administrativa,Parcelado
990,ISS,1571.0,2024-12,2025-03-01,719.01,126.54,143.8,989.35,0.0,Administrativa,Em aberto
991,ISS,1869.0,2023-02,2023-05-02,702.32,132.16,140.46,974.95,0.0,Judicial,Em aberto
992,ISS,1541.0,2022-02,2022-05-02,1806.21,341.71,361.24,2509.16,0.0,Administrativa,Em aberto
993,ISS,1277.0,2022-05,2022-07-30,980.67,133.08,196.13,1309.88,308.26,Administrativa,Parcelado
994,ISS,878.0,2023-03,2023-05-30,39353.7,10238.26,7870.74,57462.7,4324.53,Administrativa,Parcelado
995,ISS,260.0,2024-07,2024-09-29,681.75,99.66,136.35,917.76,0.0,Judicial,Em aberto
996,ISS,1919.0,2024-06,2024-08-30,547.8,47.98,109.56,705.34,0.0,Administrativa,Em aberto
997,ISS,729.0,2024-04,2024-06-30,2176.64,338.1,435.33,2950.07,149.2,Administrativa,Parcelado
998,ISS,1697.0,2022-07,2022-09-29,816.54,193.95,163.31,1173.8,0.0,Judicial,Em aberto
999,ISS,1331.0,2024-04,2024-06-30,640.3,67.93,128.06,836.29,123.62,Administrativa,Parcelado
1000,ISS,359.0,2023-04,2023-06-30,4658.64,767.57,931.73,6357.94,0.0,Judicial,Em aberto
1001,ISS,621.0,2022-11,2023-01-30,2497.34,348.21,499.47,3345.02,0.0,Administrativa,Em aberto
1002,ISS,1063.0,2024-06,2024-08-30,3067.2,577.77,613.44,4258.41,135.38,Judicial,Parcelado
1003,ISS,1054.0,2022-05,2022-07-30,4280.07,896.86,856.01,6032.94,0.0,Administrativa,Em aberto
1004,ISS,1603.0,2024-05,2024-07-30,2342.13,510.09,468.43,3320.64,366.91,Judicial,Parcelado
1005,ISS,1093.0,2022-06,2022-08-30,2534.27,331.98,506.85,3373.1,0.0,Judicial,Em aberto
1006,ISS,223.0,2022-06,2022-08-30,2954.59,780.81,590.92,4326.32,0.0,Administrativa,Em aberto
1007,ISS,1322.0,2023-03,2023-05-30,999.43,173.64,199.89,1372.96,0.0,Judicial,Em aberto
1008,ISS,1359.0,2023-09,2023-11-30,1314.23,197.71,262.85,1774.79,0.0,Judicial,Em aberto
1009,ISS,404.0,2023-05,2023-07-30,3316.63,925.33,663.33,4905.29,0.0,Administrativa,Em aberto
1010,ISS,260.0,2024-02,2024-05-01,1676.77,128.08,335.35,2140.2,0.0,Judicial,Em aberto
1011,ISS,266.0,2023-05,2023-07-30,589.04,116.86,117.81,823.71,0.0,Administrativa,Em aberto
1012,ISS,1338.0,2022-06,2022-08-30,838.78,137.32,167.76,1143.86,42.7,Judicial,Parcelado
1013,ISS,1871.0,2022-11,2023-01-30,3054.74,795.97,610.95,4461.66,0.0,Judicial,Em aberto
1014,ISS,1483.0,2024-07,2024-09-29,2473.08,549.22,494.62,3516.92,834.07,Administrativa,Parcelado
1015,ISS,1747.0,2023-03,2023-05-30,6101.53,505.16,1220.31,7826.99,0.0,Administrativa,Em aberto
1016,ISS,79.0,2023-08,2023-10-30,1208.01,96.41,241.6,1546.02,0.0,Judicial,Em aberto
1017,ISS,1650.0,2024-12,2025-03-01,1719.99,295.51,344.0,2359.5,0.0,Judicial,Em aberto
1018,ISS,833.0,2022-07,2022-09-29,18968.48,1732.17,3793.7,24494.34,0.0,Administrativa,Em aberto
1019,ISS,139.0,2023-05,2023-07-30,1151.25,273.29,230.25,1654.79,0.0,Administrativa,Em aberto
1020,ISS,68.0,2023-01,2023-04-01,948.3,77.7,189.66,1215.66,0.0,Judicial,Em aberto
1021,ISS,1603.0,2022-01,2022-04-01,1686.43,462.16,337.29,2485.88,398.32,Judicial,Parcelado
1022,ISS,1787.0,2024-02,2024-05-01,3605.61,369.1,721.12,4695.84,0.0,Administrativa,Em aberto
1023,ISS,446.0,2023-08,2023-10-30,3925.96,1022.54,785.19,5733.7,0.0,Administrativa,Em aberto
1024,ISS,404.0,2022-05,2022-07-30,7383.86,507.55,1476.77,9368.19,0.0,Administrativa,Em aberto
1025,ISS,114.0,2023-04,2023-06-30,1235.36,294.35,247.07,1776.78,0.0,Judicial,Em aberto
1026,ISS,1464.0,2024-02,2024-05-01,1287.58,202.96,257.52,1748.06,289.16,Administrativa,Parcelado
1027,ISS,314.0,2024-10,2024-12-30,1276.57,199.82,255.31,1731.7,499.25,Judicial,Parcelado
1028,ISS,1977.0,2024-08,2024-10-30,2838.24,816.8,567.65,4222.69,0.0,Administrativa,Em aberto
1029,ISS,1974.0,2022-12,2023-03-01,1699.96,142.55,339.99,2182.5,618.61,Judicial,Parcelado
1030,ISS,1514.0,2022-01,2022-04-01,4319.29,515.08,863.86,5698.23,0.0,Administrativa,Em aberto
1031,ISS,1971.0,2023-04,2023-06-30,1418.01,318.36,283.6,2019.97,0.0,Judicial,Em aberto
1032,ISS,1285.0,2023-06,2023-08-30,778.54,165.39,155.71,1099.64,0.0,Administrativa,Em aberto
1033,ISS,1515.0,2024-09,2024-11-30,1321.27,356.63,264.25,1942.16,0.0,Judicial,Em aberto
1034,ISS,1960.0,2024-05,2024-07-30,581.77,112.2,116.35,810.32,0.0,Judicial,Em aberto
1035,ISS,129.0,2023-05,2023-07-30,1599.32,231.25,319.86,2150.43,0.0,Judicial,Em aberto
1036,ISS,692.0,2022-09,2022-11-30,3532.73,917.05,706.55,5156.33,0.0,Administrativa,Em aberto
1037,ISS,1948.0,2023-04,2023-06-30,1176.24,212.3,235.25,1623.79,122.06,Administrativa,Parcelado
1038,ISS,399.0,2024-02,2024-05-01,1217.06,105.99,243.41,1566.46,0.0,Administrativa,Em aberto
1039,ISS,340.0,2022-01,2022-04-01,5691.45,493.88,1138.29,7323.62,0.0,Administrativa,Em aberto
1040,ISS,1747.0,2022-06,2022-08-30,4402.38,1057.74,880.48,6340.59,979.18,Administrativa,Parcelado
1041,ISS,1392.0,2023-06,2023-08-30,3763.99,956.76,752.8,5473.55,0.0,Judicial,Em aberto
1042,ISS,266.0,2022-10,2022-12-30,1366.41,362.92,273.28,2002.61,0.0,Administrativa,Em aberto
1043,ISS,735.0,2022-12,2023-03-01,936.12,277.83,187.22,1401.18,310.93,Judicial,Parcelado
1044,ISS,672.0,2023-02,2023-05-02,2103.33,345.88,420.67,2869.87,0.0,Administrativa,Em aberto
1045,ISS,1927.0,2024-05,2024-07-30,562.48,108.26,112.5,783.24,0.0,Administrativa,Em aberto
1046,ISS,1625.0,2023-11,2024-01-30,3039.13,429.45,607.83,4076.41,0.0,Administrativa,Em aberto
1047,ISS,1979.0,2024-07,2024-09-29,649.77,136.1,129.95,915.82,47.91,Judicial,Parcelado
1048,ISS,1177.0,2022-03,2022-05-30,1068.41,127.31,213.68,1409.41,0.0,Administrativa,Em aberto
1049,ISS,1436.0,2023-09,2023-11-30,4588.37,407.84,917.67,5913.89,1051.89,Judicial,Parcelado
1050,ISS,184.0,2022-11,2023-01-30,5354.09,1214.18,1070.82,7639.08,0.0,Judicial,Em aberto
1051,ISS,1645.0,2023-01,2023-04-01,582.58,122.03,116.52,821.12,127.33,Administrativa,Parcelado
1052,ISS,777.0,2024-08,2024-10-30,720.3,128.34,144.06,992.7,117.47,Judicial,Parcelado
1053,ISS,1495.0,2022-10,2022-12-30,1863.81,513.3,372.76,2749.87,480.45,Judicial,Parcelado
1054,ISS,999.0,2023-11,2024-01-30,2881.34,781.77,576.27,4239.38,0.0,Administrativa,Em aberto
1055,ISS,1857.0,2024-09,2024-11-30,572.31,98.05,114.46,784.83,0.0,Administrativa,Em aberto
1056,ISS,533.0,2024-10,2024-12-30,1133.16,269.53,226.63,1629.32,0.0,Judicial,Em aberto
1057,ISS,1660.0,2024-04,2024-06-30,1404.49,87.71,280.9,1773.1,433.51,Judicial,Parcelado
1058,ISS,1361.0,2023-08,2023-10-30,5045.75,603.34,1009.15,6658.24,0.0,Administrativa,Em aberto
1059,ISS,404.0,2022-02,2022-05-02,5502.29,1614.98,1100.46,8217.72,0.0,Administrativa,Em aberto
1060,ISS,1177.0,2022-05,2022-07-30,548.67,93.86,109.73,752.26,0.0,Administrativa,Em aberto
1061,ISS,968.0,2022-03,2022-05-30,4473.95,741.31,894.79,6110.05,1121.32,Administrativa,Parcelado
1062,ISS,214.0,2022-08,2022-10-30,620.65,56.04,124.13,800.82,0.0,Administrativa,Em aberto
1063,ISS,1369.0,2022-11,2023-01-30,4699.16,428.38,939.83,6067.37,0.0,Administrativa,Em aberto
1064,ISS,1599.0,2023-07,2023-09-29,5916.69,1017.02,1183.34,8117.05,0.0,Judicial,Em aberto
1065,ISS,1392.0,2023-08,2023-10-30,7249.64,962.01,1449.93,9661.58,0.0,Judicial,Em aberto
1066,ISS,879.0,2024-10,2024-12-30,1951.52,142.58,390.3,2484.4,394.56,Administrativa,Parcelado
1067,ISS,1541.0,2024-02,2024-05-01,1060.14,262.35,212.03,1534.51,0.0,Administrativa,Em aberto
1068,ISS,1051.0,2022-02,2022-05-02,524.89,62.69,104.98,692.56,0.0,Judicial,Em aberto
1069,ISS,1195.0,2023-07,2023-09-29,546.96,127.19,109.39,783.55,0.0,Judicial,Em aberto
1070,ISS,1589.0,2022-08,2022-10-30,2031.7,604.44,406.34,3042.48,354.86,Administrativa,Parcelado
1071,ISS,1960.0,2024-01,2024-03-31,610.48,66.43,122.1,799.01,214.43,Administrativa,Parcelado
1072,ISS,1589.0,2022-01,2022-04-01,3738.57,1087.5,747.71,5573.78,556.4,Judicial,Parcelado
1073,ISS,255.0,2023-07,2023-09-29,1706.11,208.32,341.22,2255.65,273.7,Administrativa,Parcelado
1074,ISS,1359.0,2022-12,2023-03-01,1072.69,300.19,214.54,1587.42,349.61,Administrativa,Parcelado
1075,ISS,1796.0,2022-03,2022-05-30,722.18,202.22,144.44,1068.83,139.82,Administrativa,Parcelado
1076,ISS,574.0,2023-08,2023-10-30,1281.53,218.62,256.31,1756.46,0.0,Administrativa,Em aberto
1077,ISS,316.0,2022-01,2022-04-01,941.76,251.49,188.35,1381.61,0.0,Judicial,Em aberto
1078,ISS,395.0,2024-04,2024-06-30,1789.83,521.89,357.97,2669.69,0.0,Administrativa,Em aberto
1079,ISS,211.0,2022-07,2022-09-29,2135.03,525.61,427.01,3087.65,0.0,Administrativa,Em aberto
1080,ISS,1385.0,2024-05,2024-07-30,976.34,116.76,195.27,1288.36,0.0,Administrativa,Em aberto
1081,ISS,704.0,2023-09,2023-11-30,1332.44,237.02,266.49,1835.94,0.0,Judicial,Em aberto
1082,ISS,1156.0,2023-09,2023-11-30,1453.89,394.64,290.78,2139.31,0.0,Administrativa,Em aberto
1083,ISS,1268.0,2023-03,2023-05-30,873.43,153.75,174.69,1201.86,0.0,Administrativa,Em aberto
1084,ISS,662.0,2022-12,2023-03-01,715.62,147.58,143.12,1006.33,0.0,Judicial,Em aberto
1085,ISS,1858.0,2024-07,2024-09-29,2848.52,391.45,569.7,3809.68,0.0,Administrativa,Em aberto
1086,ISS,1359.0,2023-04,2023-06-30,1115.27,75.04,223.05,1413.36,400.01,Administrativa,Parcelado
1087,ISS,842.0,2022-08,2022-10-30,1372.75,97.45,274.55,1744.75,453.34,Administrativa,Parcelado
1088,ISS,1493.0,2023-07,2023-09-29,911.39,271.79,182.28,1365.46,0.0,Judicial,Em aberto
1089,ISS,1311.0,2024-05,2024-07-30,2147.81,504.92,429.56,3082.29,246.53,Administrativa,Parcelado
1090,ISS,58.0,2023-04,2023-06-30,621.33,171.01,124.27,916.61,0.0,Judicial,Em aberto
1091,ISS,675.0,2023-01,2023-04-01,788.89,95.39,157.78,1042.06,0.0,Judicial,Em aberto
1092,ISS,1320.0,2024-05,2024-07-30,7791.28,469.96,1558.26,9819.5,0.0,Judicial,Em aberto
1093,ISS,1876.0,2024-03,2024-05-30,11667.82,1702.24,2333.56,15703.63,0.0,Administrativa,Em aberto
1094,ISS,100.0,2023-10,2023-12-30,2751.69,401.26,550.34,3703.29,295.92,Administrativa,Parcelado
1095,ISS,275.0,2022-04,2022-06-30,530.12,93.22,106.02,729.36,0.0,Administrativa,Em aberto
