id_itbi,id_imovel,bairro,tipo_imovel,mes_competencia,valor_venal_iptu,valor_declarado_escritura,razao_decl_venal,base_calculo,itbi_devido,itbi_recolhido,gap_itbi,subavaliacao_detectada,ano
1120,11494,Centro,Residencial,2022-02,672872.12,449474.98,0.668,672872.12,13457.44,8989.5,4467.94,1,2022
1121,10387,Vila Bocaina,Comercial,2023-08,1066443.37,892748.0,0.837,1066443.37,21328.87,17854.96,3473.91,0,2023
1122,11496,Esplanada dos Barreiros,Residencial,2024-02,537948.66,523853.29,0.974,537948.66,10758.97,10477.07,281.91,0,2024
1123,7053,Vila Nova,Residencial,2022-10,380891.56,344506.47,0.904,380891.56,7617.83,6890.13,727.7,0,2022
1124,4654,Alto da Boa Vista,Residencial,2023-07,734881.68,645889.19,0.879,734881.68,14697.63,12917.78,1779.85,0,2023
1125,10748,Vila São Jorge,Comercial,2024-06,608675.46,659474.46,1.083,659474.46,13189.49,13189.49,0.0,0,2024
1126,14350,Jardim Rio Branco,Residencial,2024-12,234589.72,256175.79,1.092,256175.79,5123.52,5123.52,0.0,0,2024
1127,8803,Vila Margarida,Residencial,2024-07,180834.6,164627.64,0.91,180834.6,3616.69,3292.55,324.14,0,2024
1128,13562,Vila Margarida,Comercial,2024-07,357089.14,348021.35,0.975,357089.14,7141.78,6960.43,181.36,0,2024
1129,7620,Vila São Jorge,Residencial,2024-06,987284.78,958758.03,0.971,987284.78,19745.7,19175.16,570.54,0,2024
1130,7449,Japuí,Comercial,2022-01,1236044.76,1225393.68,0.991,1236044.76,24720.9,24507.87,213.02,0,2022
1131,2753,Centro,Industrial,2023-12,854301.71,856835.29,1.003,856835.29,17136.71,17136.71,0.0,0,2023
1132,12069,Alto da Boa Vista,Residencial,2022-05,605935.2,585021.46,0.965,605935.2,12118.7,11700.43,418.27,0,2022
1133,3044,Esplanada dos Barreiros,Residencial,2023-12,253769.06,256397.44,1.01,256397.44,5127.95,5127.95,0.0,0,2023
1134,5983,Esplanada dos Barreiros,Comercial,2024-03,579120.06,633088.0,1.093,633088.0,12661.76,12661.76,0.0,0,2024
1135,1974,Porto Grande,Residencial,2023-12,611504.77,590201.26,0.965,611504.77,12230.1,11804.03,426.07,0,2023
1136,13015,Centro,Residencial,2023-07,365264.37,351801.45,0.963,365264.37,7305.29,7036.03,269.26,0,2023
1137,11295,Vila Bocaina,Residencial,2023-02,588551.61,522376.87,0.888,588551.61,11771.03,10447.54,1323.49,0,2023
1138,11733,Esplanada dos Barreiros,Residencial,2023-02,615080.23,592481.7,0.963,615080.23,12301.6,11849.63,451.97,0,2023
1139,980,Vila Margarida,Comercial,2024-03,577694.66,620352.11,1.074,620352.11,12407.04,12407.04,0.0,0,2024
1140,4213,Vila Nova,Industrial,2023-04,728861.97,811674.25,1.114,811674.25,16233.49,16233.49,0.0,0,2023
1141,12943,Vila Nova,Residencial,2024-06,497273.14,424907.6,0.854,497273.14,9945.46,8498.15,1447.31,0,2024
1142,10543,Porto Grande,Residencial,2022-08,334408.91,195733.55,0.585,334408.91,6688.18,3914.67,2773.51,1,2022
1143,1629,Japuí,Residencial,2024-03,354918.42,389139.08,1.096,389139.08,7782.78,7782.78,0.0,0,2024
1144,12127,Glória,Industrial,2022-04,363116.68,405149.51,1.116,405149.51,8102.99,8102.99,0.0,0,2022
1145,11687,Vila São Jorge,Residencial,2022-09,249378.96,199595.4,0.8,249378.96,4987.58,3991.91,995.67,0,2022
1146,1935,Centro,Residencial,2022-12,691823.98,571305.25,0.826,691823.98,13836.48,11426.1,2410.37,0,2022
1147,1793,Ilha Porchat,Residencial,2022-09,666723.55,393244.01,0.59,666723.55,13334.47,7864.88,5469.59,1,2022
1148,6233,Vila Margarida,Residencial,2023-01,350121.94,295741.71,0.845,350121.94,7002.44,5914.83,1087.6,0,2023
1149,7480,Jardim Rio Branco,Residencial,2022-03,163195.36,168532.08,1.033,168532.08,3370.64,3370.64,0.0,0,2022
1150,11964,Vila Nova,Residencial,2023-04,292461.04,217746.86,0.745,292461.04,5849.22,4354.94,1494.28,1,2023
1151,12910,Catiapoa,Residencial,2023-11,1308930.5,937361.48,0.716,1308930.5,26178.61,18747.23,7431.38,1,2023
1152,7728,Centro,Residencial,2023-02,129654.99,112779.77,0.87,129654.99,2593.1,2255.6,337.5,0,2023
1153,3896,Vila Bocaina,Residencial,2022-09,303183.41,232700.6,0.768,303183.41,6063.67,4654.01,1409.66,1,2022
1154,11770,Vila Margarida,Residencial,2022-11,171965.47,141721.13,0.824,171965.47,3439.31,2834.42,604.89,0,2022
1155,4130,Cidade Nautica,Residencial,2024-06,624687.77,576996.56,0.924,624687.77,12493.76,11539.93,953.82,0,2024
1156,12300,Jardim Rio Branco,Residencial,2022-04,692283.68,577576.47,0.834,692283.68,13845.67,11551.53,2294.14,0,2022
1157,10377,Alto da Boa Vista,Residencial,2022-02,484708.67,481178.0,0.993,484708.67,9694.17,9623.56,70.61,0,2022
1158,14502,Jardim Rio Branco,Residencial,2024-05,1016450.58,850955.29,0.837,1016450.58,20329.01,17019.11,3309.91,0,2024
1159,9341,Parque Bitaru,Residencial,2023-02,452149.45,483938.72,1.07,483938.72,9678.77,9678.77,0.0,0,2023
1160,2885,Parque Bitaru,Residencial,2024-03,202581.43,214661.3,1.06,214661.3,4293.23,4293.23,0.0,0,2024
1161,1192,Parque Bitaru,Comercial,2024-09,581579.71,655569.4,1.127,655569.4,13111.39,13111.39,0.0,0,2024
1162,4785,Vila Bocaina,Comercial,2022-09,610295.42,517383.87,0.848,610295.42,12205.91,10347.68,1858.23,0,2022
1163,11997,Jardim Rio Branco,Industrial,2022-10,823313.54,836003.56,1.015,836003.56,16720.07,16720.07,0.0,0,2022
1164,10105,Centro,Residencial,2023-10,542254.32,530599.24,0.979,542254.32,10845.09,10611.98,233.1,0,2023
1165,5910,Esplanada dos Barreiros,Residencial,2022-07,552600.4,500438.72,0.906,552600.4,11052.01,10008.77,1043.23,0,2022
1166,7,Centro,Residencial,2024-03,432066.07,486952.83,1.127,486952.83,9739.06,9739.06,0.0,0,2024
1167,8296,Cidade Nautica,Comercial,2022-06,1021442.93,1144922.52,1.121,1144922.52,22898.45,22898.45,0.0,0,2022
1168,9601,Ilha Porchat,Residencial,2023-03,421293.95,460033.55,1.092,460033.55,9200.67,9200.67,0.0,0,2023
1169,13739,Vila São Jorge,Residencial,2023-11,161484.76,177849.33,1.101,177849.33,3556.99,3556.99,0.0,0,2023
1170,9080,Cidade Nautica,Residencial,2024-09,824347.97,774563.77,0.94,824347.97,16486.96,15491.28,995.68,0,2024
1171,6608,Glória,Residencial,2023-08,202902.5,172517.19,0.85,202902.5,4058.05,3450.34,607.71,0,2023
1172,9796,Vila Bocaina,Residencial,2023-10,465249.72,500989.36,1.077,500989.36,10019.79,10019.79,0.0,0,2023
1173,134,Glória,Residencial,2024-09,389084.56,357911.74,0.92,389084.56,7781.69,7158.23,623.46,0,2024
1174,12363,Vila São Jorge,Residencial,2022-09,171206.72,80781.65,0.472,171206.72,3424.13,1615.63,1808.5,1,2022
1175,2844,Ilha Porchat,Residencial,2024-06,470738.51,505513.66,1.074,505513.66,10110.27,10110.27,0.0,0,2024
1176,14706,Japuí,Residencial,2022-07,420089.21,354653.7,0.844,420089.21,8401.78,7093.07,1308.71,0,2022
1177,6164,Jardim Rio Branco,Residencial,2024-11,152948.62,167097.46,1.093,167097.46,3341.95,3341.95,0.0,0,2024
1178,4748,Cidade Nautica,Residencial,2022-07,248213.85,215287.09,0.867,248213.85,4964.28,4305.74,658.54,0,2022
1179,946,Porto Grande,Residencial,2023-06,363546.68,335343.74,0.922,363546.68,7270.93,6706.87,564.06,0,2023
1180,12180,Jardim Rio Branco,Residencial,2023-02,420911.44,279539.92,0.664,420911.44,8418.23,5590.8,2827.43,1,2023
1181,6994,Ilha Porchat,Industrial,2024-04,1310638.88,1137709.61,0.868,1310638.88,26212.78,22754.19,3458.59,0,2024
1182,7164,Alto da Boa Vista,Comercial,2022-08,1221189.42,719443.68,0.589,1221189.42,24423.79,14388.87,10034.91,1,2022
1183,10355,Japuí,Industrial,2023-03,352240.28,293969.29,0.835,352240.28,7044.81,5879.39,1165.42,0,2023
1184,11105,Parque Bitaru,Residencial,2024-08,155927.96,77139.16,0.495,155927.96,3118.56,1542.78,1575.78,1,2024
1185,9885,Vila Nova,Comercial,2022-09,234404.11,251935.9,1.075,251935.9,5038.72,5038.72,0.0,0,2022
1186,245,Esplanada dos Barreiros,Comercial,2024-08,332673.51,347871.88,1.046,347871.88,6957.44,6957.44,0.0,0,2024
1187,14246,Vila Nova,Residencial,2024-11,905867.32,580589.61,0.641,905867.32,18117.35,11611.79,6505.55,1,2024
1188,4656,Porto Grande,Comercial,2023-02,1369098.82,1484191.67,1.084,1484191.67,29683.83,29683.83,0.0,0,2023
1189,6960,Parque Bitaru,Comercial,2023-12,293659.72,222316.66,0.757,293659.72,5873.19,4446.33,1426.86,1,2023
1190,14279,Esplanada dos Barreiros,Residencial,2023-01,849544.39,878677.0,1.034,878677.0,17573.54,17573.54,0.0,0,2023
1191,2286,Esplanada dos Barreiros,Comercial,2022-08,266876.58,300412.61,1.126,300412.61,6008.25,6008.25,0.0,0,2022
1192,6907,Catiapoa,Residencial,2024-06,131555.79,109868.43,0.835,131555.79,2631.12,2197.37,433.75,0,2024
1193,14382,Vila Nova,Comercial,2024-04,236637.46,216516.38,0.915,236637.46,4732.75,4330.33,402.42,0,2024
1194,14010,Vila Nova,Comercial,2023-01,1005104.09,1021808.97,1.017,1021808.97,20436.18,20436.18,0.0,0,2023
1195,10840,Porto Grande,Residencial,2024-02,185023.34,165044.22,0.892,185023.34,3700.47,3300.88,399.58,0,2024
1196,2050,Jardim Rio Branco,Residencial,2022-01,187911.29,192720.77,1.026,192720.77,3854.42,3854.42,0.0,0,2022
1197,2144,Vila Margarida,Residencial,2022-01,464042.13,521190.53,1.123,521190.53,10423.81,10423.81,0.0,0,2022
1198,4687,Porto Grande,Industrial,2022-02,650510.62,349717.31,0.538,650510.62,13010.21,6994.35,6015.87,1,2022
1199,7730,Cidade Nautica,Residencial,2023-03,292581.51,299561.97,1.024,299561.97,5991.24,5991.24,0.0,0,2023
1200,2262,Japuí,Comercial,2022-09,136110.12,100340.73,0.737,136110.12,2722.2,2006.81,715.39,1,2022
