id_contribuinte,cnae,desc_cnae,porte,regime_tributario,bairro,gap_medio_pct,taxa_omissao,meses_sem_fiscalizacao,gap_vs_bench_pct,score_risco,faixa_risco,irregularidade_confirmada,receita_media_12m
737,8511-2,Educação infantil,MD,Lucro Presumido,Glória,7.39,0.0,36,0.0,0.1,Baixo,0,240765.6
738,4330-4,Acabamentos em construção,MEI,MEI,Porto Grande,53.25,0.25,36,98.36,0.1,Baixo,0,2663.5
739,4120-4,Construção de edifícios,EPP,Simples Nacional,Vila Bocaina,43.81,0.1667,36,67.9,0.1,Baixo,0,126272.27
740,4120-4,Construção de edifícios,EPP,Lucro Presumido,Japuí,2.45,0.0,36,44.29,0.0,Baixo,0,219150.84
741,6202-3,Desenvolvimento de sistemas,EPP,Lucro Presumido,Catiapoa,4.62,0.0,36,19.85,0.0,Baixo,0,73655.44
742,5620-1,Serviços de alimentação,ME,Simples Nacional,Vila São Jorge,5.88,0.0,36,66.31,0.0,Baixo,0,30523.64
743,7490-1,Consultoria empresarial,MEI,MEI,Japuí,7.25,0.0,36,95.82,0.0,Baixo,0,3873.66
744,6201-5,Desenvolvimento de software,ME,Lucro Presumido,Parque Bitaru,40.2,0.0833,32,86.74,92.9,Alto,1,17696.0
745,5611-2,Restaurantes e similares,ME,Simples Nacional,Vila Margarida,3.5,0.0,14,63.72,13.9,Baixo,0,37078.35
746,8650-0,Atividades de saúde humana,MEI,MEI,Porto Grande,4.21,0.0,36,96.36,0.1,Baixo,0,5672.59
747,4330-4,Acabamentos em construção,MEI,MEI,Vila São Jorge,7.9,0.0,12,96.97,25.3,Baixo,0,4907.84
748,7711-0,Locação de automóveis,ME,Lucro Presumido,Cidade Nautica,36.12,0.0833,36,88.59,0.0,Baixo,0,34400.31
749,6201-5,Desenvolvimento de software,ME,Lucro Presumido,Porto Grande,6.13,0.0,36,80.11,0.0,Baixo,0,26541.85
750,6201-5,Desenvolvimento de software,ME,Lucro Presumido,Centro,74.08,0.25,36,94.53,0.5,Baixo,0,7291.8
752,6920-6,Atividades contábeis,MEI,MEI,Glória,6.38,0.0,36,95.54,0.1,Baixo,0,4185.28
753,5611-2,Restaurantes e similares,ME,Simples Nacional,Cidade Nautica,7.61,0.0,36,64.2,0.0,Baixo,0,36592.98
755,5310-5,Atividades dos correios,ME,Simples Nacional,Glória,36.26,0.0833,36,76.43,0.1,Baixo,0,10996.61
756,8650-0,Atividades de saúde humana,EPP,Simples Nacional,Glória,41.64,0.1667,6,42.89,77.5,Alto,0,88946.77
757,8599-6,Treinamento e capacitação,GR,Lucro Real,Alto da Boa Vista,4.27,0.0,36,0.0,0.0,Baixo,0,416674.22
758,5611-2,Restaurantes e similares,MEI,MEI,Vila Nova,7.59,0.0,16,93.48,35.0,Baixo,0,6661.98
759,4120-4,Construção de edifícios,ME,Simples Nacional,Parque Bitaru,71.94,0.0833,36,95.92,0.1,Baixo,0,16060.25
760,4921-3,Transporte rodoviário coletivo,MEI,MEI,Ilha Porchat,68.59,0.0833,16,99.54,99.7,Alto,1,2458.35
762,8511-2,Educação infantil,ME,Simples Nacional,Alto da Boa Vista,5.73,0.0,36,78.45,0.0,Baixo,0,19446.22
763,5620-1,Serviços de alimentação,ME,Lucro Presumido,Esplanada dos Barreiros,14.19,0.0833,36,67.14,0.0,Baixo,0,29777.49
764,5611-2,Restaurantes e similares,MEI,MEI,Glória,11.68,0.0833,36,93.28,0.0,Baixo,0,6867.88
765,6911-7,Atividades jurídicas,EPP,Lucro Presumido,Alto da Boa Vista,2.17,0.0,30,13.58,30.5,Baixo,0,113594.8
766,4330-4,Acabamentos em construção,MEI,MEI,Porto Grande,38.56,0.0833,36,98.0,0.4,Baixo,0,3248.04
767,6201-5,Desenvolvimento de software,EPP,Simples Nacional,Vila São Jorge,3.81,0.0,36,28.9,0.0,Baixo,0,94860.08
768,5620-1,Serviços de alimentação,ME,Lucro Presumido,Ilha Porchat,5.39,0.0,36,68.38,0.0,Baixo,0,28651.76
769,7490-1,Consultoria empresarial,MEI,MEI,Japuí,38.8,0.0833,36,97.16,0.1,Baixo,0,2637.04
770,8511-2,Educação infantil,MEI,MEI,Vila Nova,7.68,0.0,36,96.27,0.0,Baixo,0,3367.54
771,6911-7,Atividades jurídicas,EPP,Simples Nacional,Catiapoa,6.2,0.0,36,21.46,0.0,Baixo,0,103234.9
772,4771-7,Comércio farmacêutico,ME,Lucro Presumido,Vila Bocaina,14.7,0.0833,26,78.31,5.3,Baixo,0,53722.58
773,6202-3,Desenvolvimento de sistemas,GR,Lucro Real,Catiapoa,12.31,0.0833,36,0.0,0.0,Baixo,0,896453.37
774,4921-3,Transporte rodoviário coletivo,EPP,Simples Nacional,Porto Grande,12.65,0.0833,36,64.01,0.0,Baixo,0,193501.23
775,4330-4,Acabamentos em construção,MEI,MEI,Porto Grande,32.78,0.0,36,97.61,0.0,Baixo,0,3879.08
776,9602-5,Cabeleireiros e similares,GR,Lucro Real,Esplanada dos Barreiros,40.81,0.0833,36,0.0,0.1,Baixo,0,255932.91
777,9311-5,Academias e fitness,EPP,Simples Nacional,Catiapoa,64.25,0.0,36,79.45,0.1,Baixo,0,36499.91
778,6911-7,Atividades jurídicas,MEI,MEI,Alto da Boa Vista,7.57,0.0,36,96.41,0.0,Baixo,0,4715.79
779,6920-6,Atividades contábeis,ME,Simples Nacional,Parque Bitaru,4.06,0.0,36,70.65,0.0,Baixo,0,27529.02
780,9602-5,Cabeleireiros e similares,EPP,Lucro Presumido,Cidade Nautica,68.62,0.1667,36,60.1,0.7,Baixo,0,13923.72
781,8511-2,Educação infantil,ME,Lucro Presumido,Vila Margarida,5.74,0.0,19,79.11,6.7,Baixo,0,18844.42
782,6201-5,Desenvolvimento de software,EPP,Lucro Presumido,Vila Bocaina,5.38,0.0,36,29.7,0.1,Baixo,0,93781.34
783,6201-5,Desenvolvimento de software,EPP,Lucro Presumido,Porto Grande,6.18,0.0,17,31.78,7.3,Baixo,0,91007.91
784,8650-0,Atividades de saúde humana,EPP,Lucro Presumido,Vila Bocaina,6.81,0.0,36,7.21,0.0,Baixo,0,144512.49
785,4330-4,Acabamentos em construção,ME,Lucro Presumido,Vila São Jorge,3.35,0.0,36,77.35,0.3,Baixo,0,36724.7
786,6911-7,Atividades jurídicas,ME,Lucro Presumido,Ilha Porchat,4.05,0.0,10,76.59,13.1,Baixo,0,30766.61
787,9311-5,Academias e fitness,EPP,Simples Nacional,Cidade Nautica,76.92,0.3333,36,87.78,0.1,Baixo,0,21714.25
788,5611-2,Restaurantes e similares,MEI,MEI,Catiapoa,12.26,0.0833,17,93.91,51.2,Médio,0,6224.44
789,6201-5,Desenvolvimento de software,MEI,MEI,Esplanada dos Barreiros,29.0,0.0,34,97.57,84.7,Alto,0,3248.4
790,9311-5,Academias e fitness,ME,Lucro Presumido,Ilha Porchat,4.95,0.0,36,84.39,0.0,Baixo,0,27729.08
791,8650-0,Atividades de saúde humana,MEI,MEI,Japuí,5.61,0.0,36,96.68,0.0,Baixo,0,5174.99
792,6920-6,Atividades contábeis,ME,Simples Nacional,Vila Bocaina,14.8,0.0833,36,75.26,0.0,Baixo,0,23200.34
793,8599-6,Treinamento e capacitação,GR,Lucro Real,Alto da Boa Vista,6.64,0.0,2,0.0,12.0,Baixo,0,384532.32
794,6920-6,Atividades contábeis,EPP,Simples Nacional,Parque Bitaru,5.19,0.0,36,7.42,0.0,Baixo,0,86834.26
795,4921-3,Transporte rodoviário coletivo,ME,Simples Nacional,Parque Bitaru,41.46,0.0833,36,93.61,0.2,Baixo,0,34369.11
796,8599-6,Treinamento e capacitação,EPP,Simples Nacional,Vila Bocaina,73.67,0.1667,36,79.62,0.3,Baixo,0,12794.3
797,5310-5,Atividades dos correios,MEI,MEI,Jardim Rio Branco,7.07,0.0,36,93.64,0.1,Baixo,0,2969.37
798,7711-0,Locação de automóveis,EPP,Simples Nacional,Jardim Rio Branco,4.19,0.0,36,34.84,0.0,Baixo,0,196383.23
799,8511-2,Educação infantil,MEI,MEI,Cidade Nautica,14.15,0.0833,36,96.34,0.1,Baixo,0,3303.69
800,8511-2,Educação infantil,MEI,MEI,Esplanada dos Barreiros,67.71,0.0833,36,98.65,0.4,Baixo,0,1215.54
801,9602-5,Cabeleireiros e similares,MEI,MEI,Vila São Jorge,5.32,0.0,36,91.34,0.1,Baixo,0,3023.8
802,8650-0,Atividades de saúde humana,MEI,MEI,Vila Margarida,14.8,0.0833,36,97.09,0.1,Baixo,0,4533.42
803,4120-4,Construção de edifícios,MEI,MEI,Centro,4.88,0.0,8,98.02,53.1,Médio,0,7783.82
804,8511-2,Educação infantil,MEI,MEI,Ilha Porchat,35.31,0.0833,36,97.33,0.2,Baixo,0,2410.92
805,7490-1,Consultoria empresarial,MEI,MEI,Jardim Rio Branco,6.42,0.0,36,95.66,0.1,Baixo,0,4019.66
806,4771-7,Comércio farmacêutico,MD,Lucro Real,Catiapoa,38.39,0.0833,36,0.0,0.2,Baixo,0,597946.04
807,5620-1,Serviços de alimentação,ME,Lucro Presumido,Cidade Nautica,4.02,0.0,36,64.65,0.0,Baixo,0,32033.18
808,6202-3,Desenvolvimento de sistemas,MEI,MEI,Jardim Rio Branco,53.46,0.3333,25,98.04,37.5,Baixo,0,1805.53
809,8512-1,Ensino fundamental,GR,Lucro Real,Alto da Boa Vista,57.33,0.3333,7,0.0,98.5,Alto,1,411486.84
810,8599-6,Treinamento e capacitação,ME,Simples Nacional,Parque Bitaru,28.93,0.0833,36,80.82,0.1,Baixo,0,12042.84
811,4120-4,Construção de edifícios,ME,Lucro Presumido,Centro,3.98,0.0,36,86.31,0.1,Baixo,0,53873.45
812,4330-4,Acabamentos em construção,ME,Lucro Presumido,Vila Nova,69.0,0.1667,36,92.61,0.3,Baixo,0,11981.24
813,4921-3,Transporte rodoviário coletivo,MEI,MEI,Jardim Rio Branco,29.24,0.0,36,98.92,0.0,Baixo,0,5820.29
814,5620-1,Serviços de alimentação,MEI,MEI,Ilha Porchat,4.1,0.0,36,93.41,0.0,Baixo,0,5974.45
815,4771-7,Comércio farmacêutico,MEI,MEI,Esplanada dos Barreiros,4.02,0.0,36,96.75,0.2,Baixo,0,8059.75
816,7711-0,Locação de automóveis,EPP,Lucro Presumido,Japuí,5.93,0.0,36,36.26,0.1,Baixo,0,192112.96
817,7711-0,Locação de automóveis,EPP,Simples Nacional,Ilha Porchat,32.12,0.0,36,56.08,0.1,Baixo,0,132382.83
818,9311-5,Academias e fitness,MD,Lucro Real,Vila Bocaina,3.72,0.0,36,0.0,0.1,Baixo,0,352695.44
819,8512-1,Ensino fundamental,ME,Lucro Presumido,Vila São Jorge,2.79,0.0,36,75.98,0.1,Baixo,0,25952.86
820,8650-0,Atividades de saúde humana,GR,Lucro Real,Japuí,72.24,0.25,36,0.0,0.2,Baixo,0,505411.57
821,4771-7,Comércio farmacêutico,ME,Simples Nacional,Centro,28.55,0.0,36,81.65,0.1,Baixo,0,45469.29
822,4120-4,Construção de edifícios,ME,Lucro Presumido,Esplanada dos Barreiros,33.24,0.0,36,90.65,0.2,Baixo,0,36773.79
823,6201-5,Desenvolvimento de software,MEI,MEI,Esplanada dos Barreiros,39.3,0.0833,36,98.03,0.2,Baixo,0,2621.78
824,5310-5,Atividades dos correios,MEI,MEI,Vila Bocaina,35.27,0.0833,36,95.61,0.3,Baixo,0,2047.29
825,4771-7,Comércio farmacêutico,EPP,Simples Nacional,Glória,47.78,0.25,27,46.43,81.4,Alto,1,132716.83
826,8512-1,Ensino fundamental,MEI,MEI,Vila São Jorge,5.88,0.0,36,96.25,0.0,Baixo,0,4046.64
827,6202-3,Desenvolvimento de sistemas,MEI,MEI,Alto da Boa Vista,7.4,0.0,36,96.17,0.0,Baixo,0,3516.46
828,6920-6,Atividades contábeis,MEI,MEI,Porto Grande,66.8,0.0833,36,98.3,0.2,Baixo,0,1597.9
829,5611-2,Restaurantes e similares,ME,Lucro Presumido,Vila São Jorge,5.25,0.0,36,61.58,0.0,Baixo,0,39263.67
830,4921-3,Transporte rodoviário coletivo,ME,Simples Nacional,Japuí,4.73,0.0,21,89.62,96.3,Alto,1,55804.23
831,8599-6,Treinamento e capacitação,ME,Simples Nacional,Esplanada dos Barreiros,4.9,0.0,36,75.15,0.0,Baixo,0,15598.29
832,8630-5,Atividades de atenção à saúde,MD,Lucro Presumido,Ilha Porchat,2.44,0.0,36,0.0,0.2,Baixo,0,675066.32
834,8650-0,Atividades de saúde humana,MEI,MEI,Vila Margarida,77.81,0.3333,36,99.22,0.1,Baixo,0,1216.87
835,6202-3,Desenvolvimento de sistemas,MEI,MEI,Ilha Porchat,38.77,0.0833,30,97.54,97.1,Alto,1,2262.98
836,5611-2,Restaurantes e similares,ME,Simples Nacional,Ilha Porchat,81.58,0.4167,36,92.69,0.0,Baixo,0,7474.57
837,6201-5,Desenvolvimento de software,MD,Lucro Real,Ilha Porchat,36.43,0.0833,36,0.0,0.1,Baixo,0,245783.22
838,8630-5,Atividades de atenção à saúde,EPP,Simples Nacional,Japuí,1.71,0.0,36,15.08,0.0,Baixo,0,177138.18
839,6911-7,Atividades jurídicas,MEI,MEI,Alto da Boa Vista,5.57,0.0,36,96.32,0.1,Baixo,0,4836.24
840,6201-5,Desenvolvimento de software,MEI,MEI,Vila Nova,38.02,0.0833,36,97.82,0.1,Baixo,0,2907.09
841,9311-5,Academias e fitness,MEI,MEI,Vila Bocaina,65.68,0.0833,36,99.12,0.2,Baixo,0,1568.44
842,6920-6,Atividades contábeis,ME,Lucro Presumido,Ilha Porchat,40.97,0.0833,36,82.82,0.1,Baixo,0,16117.56
843,4771-7,Comércio farmacêutico,MEI,MEI,Vila Margarida,74.21,0.25,36,99.22,0.4,Baixo,0,1923.88
844,6911-7,Atividades jurídicas,MD,Lucro Real,Alto da Boa Vista,0.28,0.0,36,0.0,0.2,Baixo,0,393132.82
845,8599-6,Treinamento e capacitação,ME,Simples Nacional,Porto Grande,40.65,0.0833,36,84.2,0.1,Baixo,0,9918.55
846,7711-0,Locação de automóveis,MEI,MEI,Ilha Porchat,2.81,0.0,36,97.72,0.0,Baixo,0,6872.48
847,8630-5,Atividades de atenção à saúde,ME,Lucro Presumido,Alto da Boa Vista,15.05,0.0833,36,80.42,0.0,Baixo,0,40835.68
848,6202-3,Desenvolvimento de sistemas,ME,Simples Nacional,Cidade Nautica,6.59,0.0,36,76.85,0.0,Baixo,0,21274.83
849,4330-4,Acabamentos em construção,MEI,MEI,Vila Bocaina,4.13,0.0,36,96.71,0.0,Baixo,0,5338.9
850,4120-4,Construção de edifícios,GR,Lucro Real,Vila Nova,4.65,0.0,36,0.0,0.1,Baixo,0,3259780.47
851,5310-5,Atividades dos correios,GR,Lucro Real,Vila São Jorge,6.46,0.0,36,0.0,0.0,Baixo,0,555530.95
852,7711-0,Locação de automóveis,MEI,MEI,Vila Nova,13.77,0.0833,36,97.93,0.0,Baixo,0,6226.3
853,8650-0,Atividades de saúde humana,ME,Lucro Presumido,Vila Bocaina,4.06,0.0,36,75.1,0.0,Baixo,0,38779.19
854,8599-6,Treinamento e capacitação,ME,Lucro Presumido,Glória,5.91,0.0,36,74.68,0.0,Baixo,0,15893.43
855,8650-0,Atividades de saúde humana,ME,Lucro Presumido,Cidade Nautica,30.09,0.0,36,80.95,0.1,Baixo,0,29671.01
857,8512-1,Ensino fundamental,EPP,Lucro Presumido,Vila São Jorge,3.77,0.0,36,23.16,0.0,Baixo,0,83019.28
858,6201-5,Desenvolvimento de software,MEI,MEI,Vila São Jorge,68.92,0.25,15,98.9,99.3,Alto,1,1466.96
860,4921-3,Transporte rodoviário coletivo,GR,Lucro Real,Vila Bocaina,6.9,0.0,36,0.0,0.1,Baixo,0,3086283.48
861,9311-5,Academias e fitness,MEI,MEI,Cidade Nautica,10.97,0.0833,36,97.65,0.0,Baixo,0,4170.03
862,6202-3,Desenvolvimento de sistemas,MEI,MEI,Porto Grande,7.86,0.0,36,96.03,0.1,Baixo,0,3648.46
863,6911-7,Atividades jurídicas,EPP,Simples Nacional,Catiapoa,3.19,0.0,0,17.42,22.6,Baixo,0,108539.43
864,7711-0,Locação de automóveis,ME,Lucro Presumido,Porto Grande,61.33,0.0833,36,93.49,0.3,Baixo,0,19620.89
865,7711-0,Locação de automóveis,EPP,Lucro Presumido,Vila Bocaina,35.19,0.0,36,52.94,0.0,Baixo,0,141835.04
866,8511-2,Educação infantil,MEI,MEI,Centro,33.97,0.0833,36,97.25,0.1,Baixo,0,2478.74
867,4330-4,Acabamentos em construção,ME,Lucro Presumido,Porto Grande,5.62,0.0,36,77.68,0.0,Baixo,0,36179.12
868,5620-1,Serviços de alimentação,MEI,MEI,Esplanada dos Barreiros,68.59,0.0,36,97.69,0.1,Baixo,0,2091.44
869,4330-4,Acabamentos em construção,ME,Lucro Presumido,Parque Bitaru,11.03,0.0,36,79.08,0.0,Baixo,0,33910.51
870,8599-6,Treinamento e capacitação,ME,Lucro Presumido,Alto da Boa Vista,4.19,0.0,36,74.78,0.1,Baixo,0,15834.2
871,9602-5,Cabeleireiros e similares,EPP,Simples Nacional,Vila São Jorge,31.35,0.0,36,9.12,0.1,Baixo,0,31714.65
872,5620-1,Serviços de alimentação,EPP,Lucro Presumido,Vila São Jorge,5.77,0.0,36,0.0,0.1,Baixo,0,96646.66
873,4921-3,Transporte rodoviário coletivo,ME,Lucro Presumido,Catiapoa,6.58,0.0,36,89.63,0.1,Baixo,0,55780.09
874,9602-5,Cabeleireiros e similares,MEI,MEI,Ilha Porchat,4.19,0.0,36,91.02,0.2,Baixo,0,3134.24
875,7711-0,Locação de automóveis,EPP,Simples Nacional,Vila São Jorge,4.72,0.0,36,36.75,4.4,Baixo,0,190648.06
876,6911-7,Atividades jurídicas,ME,Simples Nacional,Porto Grande,3.1,0.0,36,75.19,0.0,Baixo,0,32606.25
877,8511-2,Educação infantil,MEI,MEI,Glória,12.5,0.0833,36,96.12,0.2,Baixo,0,3499.6
878,9311-5,Academias e fitness,GR,Lucro Real,Jardim Rio Branco,31.86,0.0833,36,0.0,0.0,Baixo,0,695527.24
879,7711-0,Locação de automóveis,GR,Lucro Real,Vila Nova,6.4,0.0,36,0.0,0.0,Baixo,0,2674875.48
880,4921-3,Transporte rodoviário coletivo,MEI,MEI,Vila São Jorge,5.03,0.0,4,98.63,11.1,Baixo,0,7390.62
881,7711-0,Locação de automóveis,ME,Simples Nacional,Vila Nova,40.09,0.1667,36,89.82,0.1,Baixo,0,30689.53
882,9311-5,Academias e fitness,MEI,MEI,Ilha Porchat,7.91,0.0,36,97.51,0.1,Baixo,0,4421.68
884,4921-3,Transporte rodoviário coletivo,EPP,Lucro Presumido,Esplanada dos Barreiros,4.18,0.0,36,59.5,0.0,Baixo,0,217743.73
885,8512-1,Ensino fundamental,ME,Lucro Presumido,Vila Margarida,13.44,0.0833,36,79.62,0.1,Baixo,0,22017.55
886,4120-4,Construção de edifícios,ME,Lucro Presumido,Cidade Nautica,42.7,0.1667,36,91.7,0.2,Baixo,0,32645.69
887,4921-3,Transporte rodoviário coletivo,MD,Lucro Real,Parque Bitaru,75.97,0.3333,22,61.69,99.0,Alto,1,205995.79
888,4771-7,Comércio farmacêutico,EPP,Lucro Presumido,Vila Nova,3.91,0.0,26,3.1,7.0,Baixo,0,240048.24
889,8650-0,Atividades de saúde humana,EPP,Simples Nacional,Porto Grande,5.74,0.0,17,14.02,12.8,Baixo,0,133903.81
890,8512-1,Ensino fundamental,MEI,MEI,Vila Nova,36.07,0.0833,10,97.15,97.9,Alto,1,3079.57
891,6911-7,Atividades jurídicas,MEI,MEI,Vila Nova,68.5,0.1667,36,98.76,0.4,Baixo,0,1624.42
893,4120-4,Construção de edifícios,EPP,Simples Nacional,Vila Nova,81.4,0.4167,36,89.94,0.4,Baixo,0,39557.01
894,8511-2,Educação infantil,ME,Lucro Presumido,Vila Margarida,42.1,0.0833,36,86.87,0.0,Baixo,0,11849.15
895,9311-5,Academias e fitness,MEI,MEI,Centro,3.11,0.0,36,97.27,0.0,Baixo,0,4845.48
896,9602-5,Cabeleireiros e similares,MEI,MEI,Ilha Porchat,26.2,0.0,36,93.47,0.3,Baixo,0,2277.65
897,8630-5,Atividades de atenção à saúde,ME,Lucro Presumido,Jardim Rio Branco,36.84,0.0833,36,86.17,0.0,Baixo,0,28856.79
898,4120-4,Construção de edifícios,MEI,MEI,Cidade Nautica,4.2,0.0,36,98.05,0.0,Baixo,0,7672.72
899,9311-5,Academias e fitness,EPP,Lucro Presumido,Centro,5.24,0.0,36,46.86,0.0,Baixo,0,94401.49
900,5310-5,Atividades dos correios,MEI,MEI,Glória,5.49,0.0,36,94.02,0.0,Baixo,0,2789.66
902,4330-4,Acabamentos em construção,ME,Lucro Presumido,Vila Bocaina,4.23,0.0,36,75.98,0.0,Baixo,0,38943.82
903,5611-2,Restaurantes e similares,MEI,MEI,Cidade Nautica,42.41,0.1667,36,95.87,0.1,Baixo,0,4215.9
904,4120-4,Construção de edifícios,EPP,Simples Nacional,Cidade Nautica,5.71,0.0,36,44.25,0.0,Baixo,0,219312.2
905,4120-4,Construção de edifícios,MEI,MEI,Centro,11.73,0.0833,36,98.22,0.0,Baixo,0,6987.06
906,8599-6,Treinamento e capacitação,EPP,Simples Nacional,Glória,41.4,0.1667,33,49.01,50.0,Médio,0,32012.26
907,4771-7,Comércio farmacêutico,MEI,MEI,Parque Bitaru,14.32,0.0833,36,97.24,5.1,Baixo,0,6833.83
908,7490-1,Consultoria empresarial,MEI,MEI,Porto Grande,70.52,0.1667,27,98.63,54.7,Médio,0,1268.13
909,8512-1,Ensino fundamental,MEI,MEI,Centro,37.57,0.0833,36,97.76,0.2,Baixo,0,2417.83
910,5620-1,Serviços de alimentação,ME,Lucro Presumido,Porto Grande,8.81,0.0,4,66.16,11.9,Baixo,0,30665.92
912,4330-4,Acabamentos em construção,ME,Simples Nacional,Vila Bocaina,40.56,0.0833,36,86.22,0.1,Baixo,0,22343.99
913,8630-5,Atividades de atenção à saúde,ME,Simples Nacional,Vila São Jorge,3.68,0.0,36,78.3,0.1,Baixo,0,45272.46
914,5611-2,Restaurantes e similares,MEI,MEI,Vila Nova,81.83,0.5,36,98.76,0.1,Baixo,0,1269.88
915,8511-2,Educação infantil,EPP,Lucro Presumido,Glória,5.31,0.0,36,26.01,0.0,Baixo,0,66761.02
916,6202-3,Desenvolvimento de sistemas,GR,Lucro Real,Japuí,48.22,0.25,36,0.0,0.3,Baixo,0,489171.8
917,8630-5,Atividades de atenção à saúde,ME,Lucro Presumido,Vila Margarida,37.39,0.0833,35,85.88,70.2,Alto,1,29445.7
918,8630-5,Atividades de atenção à saúde,EPP,Simples Nacional,Glória,39.99,0.0833,36,48.4,0.0,Baixo,0,107632.45
919,6920-6,Atividades contábeis,MEI,MEI,Parque Bitaru,6.91,0.0,36,95.27,0.2,Baixo,0,4433.39
920,6920-6,Atividades contábeis,MD,Lucro Presumido,Alto da Boa Vista,4.6,0.0,36,0.0,0.2,Baixo,0,306430.4
921,4921-3,Transporte rodoviário coletivo,ME,Simples Nacional,Ilha Porchat,3.66,0.0,36,89.94,0.3,Baixo,0,54091.51
922,8511-2,Educação infantil,ME,Lucro Presumido,Japuí,40.13,0.1667,36,86.8,0.1,Baixo,0,11912.29
923,8512-1,Ensino fundamental,MD,Lucro Presumido,Glória,13.88,0.0833,36,0.0,0.0,Baixo,0,252518.5
924,7711-0,Locação de automóveis,MEI,MEI,Jardim Rio Branco,4.63,0.0,36,97.59,0.1,Baixo,0,7263.17
925,4921-3,Transporte rodoviário coletivo,MD,Lucro Real,Catiapoa,30.54,0.0,36,0.0,0.3,Baixo,0,562850.84
926,8630-5,Atividades de atenção à saúde,MEI,MEI,Vila Nova,33.78,0.0833,36,98.06,0.1,Baixo,0,4052.14
927,4330-4,Acabamentos em construção,MD,Lucro Real,Ilha Porchat,31.07,0.0833,36,0.0,0.1,Baixo,0,340167.01
928,8599-6,Treinamento e capacitação,MD,Lucro Real,Catiapoa,15.71,0.0833,36,0.0,0.1,Baixo,0,150390.79
929,7711-0,Locação de automóveis,EPP,Simples Nacional,Alto da Boa Vista,6.28,0.0,36,33.97,0.0,Baixo,0,199014.44
930,6202-3,Desenvolvimento de sistemas,EPP,Lucro Presumido,Vila Nova,48.73,0.25,36,49.53,0.4,Baixo,0,46378.04
931,6911-7,Atividades jurídicas,EPP,Simples Nacional,Cidade Nautica,45.92,0.25,35,56.01,95.4,Alto,1,57813.3
932,8630-5,Atividades de atenção à saúde,MEI,MEI,Catiapoa,17.07,0.0833,36,97.46,0.1,Baixo,0,5306.81
933,4330-4,Acabamentos em construção,GR,Lucro Real,Ilha Porchat,76.86,0.25,36,0.0,0.2,Baixo,0,451655.78
934,8511-2,Educação infantil,MEI,MEI,Glória,5.3,0.0,36,95.98,0.1,Baixo,0,3625.75
935,7711-0,Locação de automóveis,MEI,MEI,Catiapoa,35.7,0.0833,36,98.44,0.2,Baixo,0,4710.81
936,8650-0,Atividades de saúde humana,EPP,Simples Nacional,Vila São Jorge,13.5,0.0833,36,14.15,0.0,Baixo,0,133704.62
937,8511-2,Educação infantil,ME,Simples Nacional,Japuí,33.15,0.0833,36,86.41,0.1,Baixo,0,12260.8
938,4771-7,Comércio farmacêutico,EPP,Lucro Presumido,Vila Nova,4.16,0.0,33,0.0,7.7,Baixo,0,248649.48
939,5611-2,Restaurantes e similares,ME,Lucro Presumido,Ilha Porchat,5.26,0.0,1,64.68,12.4,Baixo,0,36097.33
940,5310-5,Atividades dos correios,MEI,MEI,Parque Bitaru,7.62,0.0,36,94.24,0.2,Baixo,0,2687.06
941,5310-5,Atividades dos correios,EPP,Simples Nacional,Porto Grande,68.27,0.25,36,55.78,0.3,Baixo,0,20628.0
942,5611-2,Restaurantes e similares,ME,Lucro Presumido,Catiapoa,28.29,0.0,36,71.17,0.0,Baixo,0,29466.65
943,6201-5,Desenvolvimento de software,MEI,MEI,Jardim Rio Branco,3.68,0.0,36,96.9,0.0,Baixo,0,4137.53
944,5620-1,Serviços de alimentação,MEI,MEI,Centro,4.93,0.0,36,93.21,0.1,Baixo,0,6150.05
945,5620-1,Serviços de alimentação,EPP,Simples Nacional,Cidade Nautica,65.27,0.0,15,59.44,98.3,Alto,1,36749.74
946,7490-1,Consultoria empresarial,MEI,MEI,Parque Bitaru,6.57,0.0,36,95.58,0.2,Baixo,0,4098.14
947,4771-7,Comércio farmacêutico,EPP,Simples Nacional,Centro,5.14,0.0,36,0.0,0.0,Baixo,0,250046.64
949,5310-5,Atividades dos correios,ME,Simples Nacional,Glória,12.55,0.0833,36,64.53,0.0,Baixo,0,16546.48
950,4921-3,Transporte rodoviário coletivo,ME,Lucro Presumido,Parque Bitaru,40.08,0.0833,14,93.51,99.2,Alto,1,34901.41
951,7711-0,Locação de automóveis,ME,Simples Nacional,Vila São Jorge,13.21,0.0833,36,84.31,0.0,Baixo,0,47283.27
952,5310-5,Atividades dos correios,EPP,Simples Nacional,Cidade Nautica,4.35,0.0,36,0.0,0.0,Baixo,0,57067.33
953,6911-7,Atividades jurídicas,EPP,Lucro Presumido,Alto da Boa Vista,6.58,0.0,36,16.09,0.0,Baixo,0,110291.54
954,6911-7,Atividades jurídicas,GR,Lucro Real,Esplanada dos Barreiros,22.36,0.1667,36,0.0,0.0,Baixo,0,994227.8
955,6202-3,Desenvolvimento de sistemas,MEI,MEI,Vila Margarida,6.57,0.0,36,96.09,0.0,Baixo,0,3593.88
956,4120-4,Construção de edifícios,MEI,MEI,Porto Grande,69.79,0.0833,36,99.34,0.2,Baixo,0,2578.37
957,4921-3,Transporte rodoviário coletivo,GR,Lucro Real,Porto Grande,2.58,0.0,36,0.0,0.1,Baixo,0,2917250.4
