id_contribuinte,cnae,desc_cnae,porte,porte_num,regime_tributario,regime_num,bairro,risco_latente,gap_medio_pct,gap_std,taxa_omissao,taxa_retificacao,receita_media_12m,cv_receita,slope_receita_norm,razao_ultimo_media,meses_sem_fiscalizacao,n_acoes_historicas,n_meses_com_dados,irregularidade_confirmada,bench_receita_media,gap_vs_bench_pct
669,5611-2,Restaurantes e similares,MEI,1,MEI,1,Centro,1,35.53,22.79,0.0833,0.0833,4332.19,0.3736,0.040221,1.1895,36,0,12,0,102203.3056008454,95.76
670,7711-0,Locação de automóveis,MEI,1,MEI,1,Alto da Boa Vista,0,6.37,7.2,0.0,0.0,7011.49,0.1625,0.005157,1.0016,36,0,12,0,301400.2526279957,97.67
671,4771-7,Comércio farmacêutico,MEI,1,MEI,1,Cidade Nautica,0,6.34,6.02,0.0,0.0833,7738.93,0.1096,0.002911,0.973,16,1,12,0,247735.04169952212,96.88
672,8630-5,Atividades de atenção à saúde,MD,4,Lucro Presumido,3,Cidade Nautica,1,37.91,21.54,0.0833,0.0,403323.72,0.3739,-0.00891,0.9321,36,0,12,0,208588.24982142856,0.0
673,5611-2,Restaurantes e similares,EPP,3,Lucro Presumido,3,Porto Grande,0,5.91,3.37,0.0,0.0,116734.9,0.1314,0.004369,1.1655,36,0,12,0,102203.3056008454,0.0
674,9311-5,Academias e fitness,MEI,1,MEI,1,Jardim Rio Branco,0,5.5,5.38,0.0,0.0833,4204.21,0.1397,0.016138,0.935,36,0,12,0,177651.30473180074,97.63
675,4330-4,Acabamentos em construção,GR,5,Lucro Real,4,Vila São Jorge,0,3.75,5.8,0.0,0.0833,1913775.02,0.1383,0.016027,0.886,1,1,12,0,162118.29751887813,0.0
676,6201-5,Desenvolvimento de software,MD,4,Lucro Real,4,Japuí,0,10.39,6.52,0.0,0.0,333727.84,0.107,-0.003164,0.9995,36,0,12,0,133409.7116222222,0.0
677,5611-2,Restaurantes e similares,ME,2,Simples Nacional,2,Alto da Boa Vista,1,27.36,8.01,0.0,0.1667,27635.38,0.2305,-0.010214,1.1648,36,0,12,0,102203.3056008454,72.96
678,4921-3,Transporte rodoviário coletivo,ME,2,Simples Nacional,2,Glória,2,70.5,19.7,0.25,0.0833,16198.28,0.7145,-0.066281,1.1552,36,0,12,0,537656.9499799799,96.99
679,5611-2,Restaurantes e similares,MD,4,Lucro Presumido,3,Centro,0,5.08,6.19,0.0,0.0,436297.28,0.1631,0.016246,1.113,18,1,12,0,102203.3056008454,0.0
680,4330-4,Acabamentos em construção,MEI,1,MEI,1,Catiapoa,0,13.26,27.76,0.0833,0.0,4680.48,0.4143,0.017348,0.9534,12,1,12,0,162118.29751887813,97.11
681,8650-0,Atividades de saúde humana,MD,4,Lucro Real,4,Vila Margarida,0,5.23,4.12,0.0,0.0,504592.11,0.1748,0.018921,1.2583,36,0,12,0,155738.17786195286,0.0
682,9602-5,Cabeleireiros e similares,ME,2,Simples Nacional,2,Porto Grande,1,29.99,10.79,0.0,0.1667,10050.91,0.211,0.003571,0.9717,36,0,12,0,34897.042119708996,71.2
683,5611-2,Restaurantes e similares,EPP,3,Lucro Presumido,3,Japuí,0,5.31,5.27,0.0,0.0833,119780.0,0.1766,0.01666,1.2326,36,0,12,0,102203.3056008454,0.0
684,7711-0,Locação de automóveis,EPP,3,Lucro Presumido,3,Vila São Jorge,2,63.17,8.29,0.0,0.0,74901.28,0.2676,0.024611,1.0656,36,0,12,0,301400.2526279957,75.15
685,8512-1,Ensino fundamental,MEI,1,MEI,1,Vila Bocaina,0,5.66,6.15,0.0,0.0,3972.07,0.3355,0.005587,0.6348,36,0,12,0,108039.5574796748,96.32
686,8512-1,Ensino fundamental,GR,5,Lucro Real,4,Porto Grande,0,5.91,5.98,0.0,0.0833,869892.7,0.3074,0.001716,0.813,36,0,12,0,108039.5574796748,0.0
688,6920-6,Atividades contábeis,MEI,1,MEI,1,Vila Margarida,2,71.34,20.12,0.25,0.1667,1322.35,0.7255,-0.072704,0.7373,36,0,12,0,93794.93164215687,98.59
689,6911-7,Atividades jurídicas,ME,2,Lucro Presumido,3,Glória,0,3.49,8.84,0.0,0.0,33051.44,0.1726,-0.000796,1.1052,36,0,12,0,131438.33464285714,74.85
690,8511-2,Educação infantil,ME,2,Lucro Presumido,3,Porto Grande,0,7.06,5.28,0.0,0.0,18472.58,0.2429,-0.000733,0.6597,36,0,12,0,90225.06081632653,79.53
691,6202-3,Desenvolvimento de sistemas,MEI,1,MEI,1,Vila Bocaina,0,12.63,27.83,0.0833,0.0833,3404.34,0.3814,-0.024652,1.1128,36,0,12,0,91894.10241863075,96.3
692,4120-4,Construção de edifícios,GR,5,Lucro Real,4,Vila Margarida,0,6.02,4.92,0.0,0.0,3314283.16,0.2087,0.001616,0.6907,36,0,12,0,393390.15080833336,0.0
694,7490-1,Consultoria empresarial,EPP,3,Lucro Presumido,3,Centro,0,7.66,6.12,0.0,0.0,78986.86,0.2128,0.014452,1.1463,28,1,12,1,92713.56658625731,14.81
695,4771-7,Comércio farmacêutico,GR,5,Lucro Real,4,Esplanada dos Barreiros,0,4.82,6.0,0.0,0.0833,3836569.99,0.1461,-0.004585,0.6997,36,0,12,0,247735.04169952212,0.0
696,7490-1,Consultoria empresarial,MEI,1,MEI,1,Porto Grande,0,8.07,4.64,0.0,0.0,4091.79,0.1738,0.017001,0.7908,36,0,12,0,92713.56658625731,95.59
697,9602-5,Cabeleireiros e similares,MEI,1,MEI,1,Porto Grande,0,14.28,27.46,0.0833,0.0,2874.7,0.3536,0.044181,1.1666,36,0,12,0,34897.042119708996,91.76
698,8650-0,Atividades de saúde humana,MEI,1,MEI,1,Parque Bitaru,1,36.66,22.09,0.0833,0.0833,3525.06,0.3766,0.063943,1.3174,36,0,12,0,155738.17786195286,97.74
699,8511-2,Educação infantil,ME,2,Lucro Presumido,3,Parque Bitaru,0,7.05,4.45,0.0,0.0,20648.13,0.3458,0.000183,0.6126,36,0,12,0,90225.06081632653,77.11
700,5611-2,Restaurantes e similares,ME,2,Lucro Presumido,3,Vila São Jorge,1,31.86,7.85,0.0,0.0833,27286.78,0.1941,-0.006512,1.2279,36,0,12,0,102203.3056008454,73.3
701,4330-4,Acabamentos em construção,MEI,1,MEI,1,Japuí,0,7.71,3.71,0.0,0.0,5486.86,0.2065,0.015219,0.684,36,0,12,0,162118.29751887813,96.62
702,5310-5,Atividades dos correios,MEI,1,MEI,1,Vila Margarida,1,32.75,10.97,0.0,0.1667,2099.12,0.1441,0.004235,0.8236,28,1,12,1,46652.40631738174,95.5
703,8512-1,Ensino fundamental,EPP,3,Simples Nacional,2,Cidade Nautica,0,9.41,4.9,0.0,0.0,78565.72,0.2885,-0.004765,0.6816,36,0,12,0,108039.5574796748,27.28
704,6920-6,Atividades contábeis,EPP,3,Lucro Presumido,3,Parque Bitaru,1,32.14,11.0,0.0,0.0833,62555.8,0.1982,0.014742,1.4353,36,0,12,0,93794.93164215687,33.31
705,8650-0,Atividades de saúde humana,ME,2,Lucro Presumido,3,Ilha Porchat,2,62.86,12.2,0.0,0.0,14710.38,0.3231,-0.02074,0.8436,36,0,12,0,155738.17786195286,90.55
706,9602-5,Cabeleireiros e similares,MEI,1,MEI,1,Parque Bitaru,0,7.71,4.58,0.0,0.0,2918.1,0.0859,-0.012251,0.8816,36,0,12,0,34897.042119708996,91.64
707,6911-7,Atividades jurídicas,MEI,1,MEI,1,Centro,0,10.94,28.72,0.0833,0.0,4779.62,0.3495,0.030174,1.1088,36,0,12,0,131438.33464285714,96.36
708,9311-5,Academias e fitness,ME,2,Simples Nacional,2,Centro,2,68.87,15.89,0.1667,0.0,9154.45,0.4901,-0.068542,1.4038,36,0,12,0,177651.30473180074,94.85
709,6920-6,Atividades contábeis,MEI,1,MEI,1,Centro,0,5.76,4.71,0.0,0.0,4304.53,0.128,0.018309,1.0532,36,0,12,0,93794.93164215687,95.41
710,6911-7,Atividades jurídicas,ME,2,Simples Nacional,2,Porto Grande,2,70.9,17.73,0.1667,0.0,9595.96,0.6479,0.07196,0.9901,36,0,12,0,131438.33464285714,92.7
711,9602-5,Cabeleireiros e similares,MEI,1,MEI,1,Jardim Rio Branco,0,14.65,27.38,0.0833,0.0,2888.83,0.3516,0.052699,1.0429,36,0,12,0,34897.042119708996,91.72
712,8511-2,Educação infantil,MEI,1,MEI,1,Vila Nova,0,4.0,6.0,0.0,0.0,3505.14,0.3057,-0.014104,0.5031,36,0,12,0,90225.06081632653,96.12
713,8511-2,Educação infantil,GR,5,Lucro Real,4,Porto Grande,2,70.04,19.53,0.25,0.0,205128.42,0.7627,0.060916,0.0,31,1,12,1,90225.06081632653,0.0
714,9602-5,Cabeleireiros e similares,MEI,1,MEI,1,Centro,2,70.26,19.12,0.25,0.0833,979.13,0.6944,0.066816,0.9225,36,0,12,0,34897.042119708996,97.19
715,4120-4,Construção de edifícios,ME,2,Lucro Presumido,3,Ilha Porchat,2,74.64,17.72,0.25,0.0,15003.05,0.7453,0.017664,0.0,36,0,12,0,393390.15080833336,96.19
716,5611-2,Restaurantes e similares,ME,2,Simples Nacional,2,Vila Nova,0,4.68,7.45,0.0,0.0,36226.67,0.1511,0.000254,0.8755,36,0,12,0,102203.3056008454,64.55
717,9311-5,Academias e fitness,ME,2,Simples Nacional,2,Centro,1,28.92,9.47,0.0,0.0833,19573.1,0.1584,0.014275,1.012,36,0,12,0,177651.30473180074,88.98
718,5310-5,Atividades dos correios,MEI,1,MEI,1,Jardim Rio Branco,0,5.98,5.46,0.0,0.0,3057.54,0.1411,0.013321,1.1457,36,0,12,0,46652.40631738174,93.45
719,5611-2,Restaurantes e similares,MEI,1,MEI,1,Cidade Nautica,1,38.04,21.9,0.0833,0.0833,4639.96,0.4276,-0.010648,1.2862,36,0,12,0,102203.3056008454,95.46
720,7490-1,Consultoria empresarial,MEI,1,MEI,1,Vila Nova,1,34.86,11.43,0.0,0.25,2831.49,0.1774,0.019583,1.0333,36,0,12,0,92713.56658625731,96.95
722,4771-7,Comércio farmacêutico,EPP,3,Simples Nacional,2,Catiapoa,0,3.19,4.71,0.0,0.0833,241295.98,0.147,0.02444,1.3187,36,0,12,0,247735.04169952212,2.6
723,7490-1,Consultoria empresarial,MD,4,Lucro Real,4,Jardim Rio Branco,0,13.26,27.8,0.0833,0.0,261884.58,0.3358,-0.002231,1.1422,36,0,12,0,92713.56658625731,0.0
724,8599-6,Treinamento e capacitação,EPP,3,Lucro Presumido,3,Japuí,1,30.77,8.59,0.0,0.0,35518.94,0.2662,-0.002037,0.6981,36,0,12,0,62778.58030149052,43.42
725,9311-5,Academias e fitness,MD,4,Lucro Real,4,Vila São Jorge,1,28.33,9.72,0.0,0.1667,254589.96,0.1713,0.018806,0.9476,36,0,12,0,177651.30473180074,0.0
727,6201-5,Desenvolvimento de software,MD,4,Lucro Real,4,Catiapoa,0,3.88,5.38,0.0,0.0833,410229.57,0.1131,0.011603,0.9724,36,0,12,0,133409.7116222222,0.0
728,8630-5,Atividades de atenção à saúde,MEI,1,MEI,1,Alto da Boa Vista,2,71.19,19.23,0.25,0.0,1730.91,0.6723,-0.008645,1.5175,36,0,12,0,208588.24982142856,99.17
729,8511-2,Educação infantil,EPP,3,Simples Nacional,2,Alto da Boa Vista,1,39.59,21.35,0.0833,0.1667,44648.51,0.5197,0.022062,0.6335,36,0,12,0,90225.06081632653,50.51
730,7711-0,Locação de automóveis,MEI,1,MEI,1,Porto Grande,1,36.77,21.68,0.0833,0.0833,4318.12,0.371,-0.038962,1.0112,36,0,12,0,301400.2526279957,98.57
732,6202-3,Desenvolvimento de sistemas,MEI,1,MEI,1,Japuí,1,32.52,7.72,0.0,0.0833,2646.61,0.208,0.020523,0.8962,36,0,12,0,91894.10241863075,97.12
733,6202-3,Desenvolvimento de sistemas,GR,5,Lucro Real,4,Centro,0,7.07,6.95,0.0,0.0,912990.13,0.138,-0.019538,0.7896,36,0,12,0,91894.10241863075,0.0
734,5611-2,Restaurantes e similares,GR,5,Lucro Real,4,Vila Nova,0,6.62,5.22,0.0,0.0833,1500013.82,0.1616,-0.000317,1.2731,36,0,12,0,102203.3056008454,0.0
735,8650-0,Atividades de saúde humana,MD,4,Lucro Presumido,3,Vila São Jorge,1,42.77,27.71,0.1667,0.0833,307412.16,0.5025,-0.009454,1.3754,36,0,12,0,155738.17786195286,0.0
736,8599-6,Treinamento e capacitação,ME,2,Lucro Presumido,3,Catiapoa,1,39.04,20.63,0.0833,0.0833,9801.85,0.5035,-0.030421,0.5295,36,0,12,0,62778.58030149052,84.39
737,8511-2,Educação infantil,MD,4,Lucro Presumido,3,Glória,0,7.39,7.14,0.0,0.0,240765.6,0.2803,0.010304,0.7009,36,0,12,0,90225.06081632653,0.0
738,4330-4,Acabamentos em construção,MEI,1,MEI,1,Porto Grande,1,53.25,28.67,0.25,0.0833,2663.5,0.6548,-0.017195,1.098,36,0,12,0,162118.29751887813,98.36
739,4120-4,Construção de edifícios,EPP,3,Simples Nacional,2,Vila Bocaina,1,43.81,27.37,0.1667,0.0833,126272.27,0.5151,-0.002678,0.0,36,0,12,0,393390.15080833336,67.9
740,4120-4,Construção de edifícios,EPP,3,Lucro Presumido,3,Japuí,0,2.45,3.93,0.0,0.0833,219150.84,0.1911,0.016698,0.7321,36,0,12,0,393390.15080833336,44.29
741,6202-3,Desenvolvimento de sistemas,EPP,3,Lucro Presumido,3,Catiapoa,0,4.62,5.6,0.0,0.0833,73655.44,0.1508,0.023201,1.1045,36,0,12,0,91894.10241863075,19.85
742,5620-1,Serviços de alimentação,ME,2,Simples Nacional,2,Vila São Jorge,0,5.88,5.4,0.0,0.0833,30523.64,0.1932,-0.000663,1.0161,36,0,12,0,90611.88504413291,66.31
743,7490-1,Consultoria empresarial,MEI,1,MEI,1,Japuí,0,7.25,4.36,0.0,0.0,3873.66,0.11,0.001931,0.8484,36,0,12,0,92713.56658625731,95.82
744,6201-5,Desenvolvimento de software,ME,2,Lucro Presumido,3,Parque Bitaru,1,40.2,20.65,0.0833,0.0833,17696.0,0.3432,0.015383,1.2482,29,1,12,1,133409.7116222222,86.74
745,5611-2,Restaurantes e similares,ME,2,Simples Nacional,2,Vila Margarida,0,3.5,5.12,0.0,0.0,37078.35,0.1349,0.007945,1.2264,32,1,12,0,102203.3056008454,63.72
746,8650-0,Atividades de saúde humana,MEI,1,MEI,1,Porto Grande,0,4.21,5.66,0.0,0.0833,5672.59,0.1436,-0.005928,0.889,36,0,12,0,155738.17786195286,96.36
747,4330-4,Acabamentos em construção,MEI,1,MEI,1,Vila São Jorge,0,7.9,5.58,0.0,0.0,4907.84,0.2154,0.008532,0.7422,23,1,12,0,162118.29751887813,96.97
748,7711-0,Locação de automóveis,ME,2,Lucro Presumido,3,Cidade Nautica,1,36.12,21.73,0.0833,0.3333,34400.31,0.3729,0.036842,0.9935,36,0,12,0,301400.2526279957,88.59
749,6201-5,Desenvolvimento de software,ME,2,Lucro Presumido,3,Porto Grande,0,6.13,5.86,0.0,0.0,26541.85,0.1712,0.011097,0.8452,36,0,12,0,133409.7116222222,80.11
750,6201-5,Desenvolvimento de software,ME,2,Lucro Presumido,3,Centro,2,74.08,18.22,0.25,0.25,7291.8,0.7463,-0.094313,0.0,36,0,12,0,133409.7116222222,94.53
752,6920-6,Atividades contábeis,MEI,1,MEI,1,Glória,0,6.38,5.35,0.0,0.0,4185.28,0.1308,0.016403,1.105,36,0,12,0,93794.93164215687,95.54
753,5611-2,Restaurantes e similares,ME,2,Simples Nacional,2,Cidade Nautica,0,7.61,5.03,0.0,0.0,36592.98,0.2041,0.001834,1.224,36,0,12,0,102203.3056008454,64.2
755,5310-5,Atividades dos correios,ME,2,Simples Nacional,2,Glória,1,36.26,22.38,0.0833,0.1667,10996.61,0.366,0.045016,1.2153,36,0,12,0,46652.40631738174,76.43
756,8650-0,Atividades de saúde humana,EPP,3,Simples Nacional,2,Glória,1,41.64,27.98,0.1667,0.0833,88946.77,0.4831,-0.022432,0.0,9,1,12,0,155738.17786195286,42.89
757,8599-6,Treinamento e capacitação,GR,5,Lucro Real,4,Alto da Boa Vista,0,4.27,4.32,0.0,0.0,416674.22,0.2859,0.017735,0.6947,36,0,12,0,62778.58030149052,0.0
758,5611-2,Restaurantes e similares,MEI,1,MEI,1,Vila Nova,0,7.59,5.04,0.0,0.0833,6661.98,0.1766,0.024962,1.4728,21,1,12,0,102203.3056008454,93.48
759,4120-4,Construção de edifícios,ME,2,Simples Nacional,2,Parque Bitaru,2,71.94,11.74,0.0833,0.0,16060.25,0.4823,0.024876,0.8872,36,0,12,0,393390.15080833336,95.92
760,4921-3,Transporte rodoviário coletivo,MEI,1,MEI,1,Ilha Porchat,2,68.59,14.97,0.0833,0.0833,2458.35,0.4818,-0.020973,0.9256,18,1,12,1,537656.9499799799,99.54
762,8511-2,Educação infantil,ME,2,Simples Nacional,2,Alto da Boa Vista,0,5.73,7.61,0.0,0.0,19446.22,0.3538,0.019103,0.7509,36,0,12,0,90225.06081632653,78.45
763,5620-1,Serviços de alimentação,ME,2,Lucro Presumido,3,Esplanada dos Barreiros,0,14.19,27.59,0.0833,0.0,29777.49,0.3428,0.022252,1.1569,36,0,12,0,90611.88504413291,67.14
764,5611-2,Restaurantes e similares,MEI,1,MEI,1,Glória,0,11.68,28.38,0.0833,0.0,6867.88,0.3666,0.034963,1.5331,36,0,12,0,102203.3056008454,93.28
765,6911-7,Atividades jurídicas,EPP,3,Lucro Presumido,3,Alto da Boa Vista,0,2.17,6.91,0.0,0.0833,113594.8,0.1368,0.007537,0.9781,7,1,12,0,131438.33464285714,13.58
766,4330-4,Acabamentos em construção,MEI,1,MEI,1,Porto Grande,1,38.56,20.3,0.0833,0.0833,3248.04,0.4048,-0.002962,0.8445,36,0,12,0,162118.29751887813,98.0
767,6201-5,Desenvolvimento de software,EPP,3,Simples Nacional,2,Vila São Jorge,0,3.81,8.29,0.0,0.0,94860.08,0.112,0.002835,0.9371,36,0,12,0,133409.7116222222,28.9
768,5620-1,Serviços de alimentação,ME,2,Lucro Presumido,3,Ilha Porchat,0,5.39,7.0,0.0,0.0833,28651.76,0.1906,0.026755,1.3729,36,0,12,0,90611.88504413291,68.38
769,7490-1,Consultoria empresarial,MEI,1,MEI,1,Japuí,1,38.8,21.94,0.0833,0.1667,2637.04,0.3914,0.007771,0.8976,36,0,12,0,92713.56658625731,97.16
770,8511-2,Educação infantil,MEI,1,MEI,1,Vila Nova,0,7.68,4.34,0.0,0.0,3367.54,0.285,0.013374,0.7263,36,0,12,0,90225.06081632653,96.27
771,6911-7,Atividades jurídicas,EPP,3,Simples Nacional,2,Catiapoa,0,6.2,5.1,0.0,0.0,103234.9,0.1825,-0.015629,0.8492,36,0,12,0,131438.33464285714,21.46
772,4771-7,Comércio farmacêutico,ME,2,Lucro Presumido,3,Vila Bocaina,0,14.7,27.31,0.0833,0.3333,53722.58,0.3438,-0.001948,0.9476,5,1,12,0,247735.04169952212,78.31
773,6202-3,Desenvolvimento de sistemas,GR,5,Lucro Real,4,Catiapoa,0,12.31,28.45,0.0833,0.0,896453.37,0.338,0.030789,1.0227,36,0,12,0,91894.10241863075,0.0
774,4921-3,Transporte rodoviário coletivo,EPP,3,Simples Nacional,2,Porto Grande,0,12.65,27.77,0.0833,0.0,193501.23,0.3429,-0.000558,0.9656,36,0,12,0,537656.9499799799,64.01
775,4330-4,Acabamentos em construção,MEI,1,MEI,1,Porto Grande,1,32.78,8.49,0.0,0.1667,3879.08,0.2251,0.037499,0.8825,36,0,12,0,162118.29751887813,97.61
776,9602-5,Cabeleireiros e similares,GR,5,Lucro Real,4,Esplanada dos Barreiros,1,40.81,20.05,0.0833,0.25,255932.91,0.3604,0.022721,0.8744,36,0,12,0,34897.042119708996,0.0
777,9311-5,Academias e fitness,EPP,3,Simples Nacional,2,Catiapoa,2,64.25,10.7,0.0,0.0833,36499.91,0.329,0.0193,1.4847,36,0,12,0,177651.30473180074,79.45
778,6911-7,Atividades jurídicas,MEI,1,MEI,1,Alto da Boa Vista,0,7.57,5.38,0.0,0.0833,4715.79,0.1328,0.023918,1.2683,36,0,12,0,131438.33464285714,96.41
779,6920-6,Atividades contábeis,ME,2,Simples Nacional,2,Parque Bitaru,0,4.06,4.93,0.0,0.0,27529.02,0.0996,0.006314,0.9356,36,0,12,0,93794.93164215687,70.65
780,9602-5,Cabeleireiros e similares,EPP,3,Lucro Presumido,3,Cidade Nautica,2,68.62,17.27,0.1667,0.0,13923.72,0.5559,0.019352,0.5975,36,0,12,0,34897.042119708996,60.1
781,8511-2,Educação infantil,ME,2,Lucro Presumido,3,Vila Margarida,0,5.74,7.96,0.0,0.0,18844.42,0.3233,0.006917,0.6334,15,1,12,0,90225.06081632653,79.11
782,6201-5,Desenvolvimento de software,EPP,3,Lucro Presumido,3,Vila Bocaina,0,5.38,6.33,0.0,0.0,93781.34,0.1408,0.009864,1.1622,36,0,12,0,133409.7116222222,29.7
783,6201-5,Desenvolvimento de software,EPP,3,Lucro Presumido,3,Porto Grande,0,6.18,5.42,0.0,0.0,91007.91,0.1155,0.009998,0.9641,18,1,12,0,133409.7116222222,31.78
784,8650-0,Atividades de saúde humana,EPP,3,Lucro Presumido,3,Vila Bocaina,0,6.81,7.15,0.0,0.0,144512.49,0.1111,0.010017,1.1248,36,0,12,0,155738.17786195286,7.21
785,4330-4,Acabamentos em construção,ME,2,Lucro Presumido,3,Vila São Jorge,0,3.35,6.64,0.0,0.0,36724.7,0.1849,0.015322,1.0354,36,0,12,0,162118.29751887813,77.35
786,6911-7,Atividades jurídicas,ME,2,Lucro Presumido,3,Ilha Porchat,0,4.05,4.32,0.0,0.0833,30766.61,0.1183,0.013561,0.9813,31,1,12,0,131438.33464285714,76.59
787,9311-5,Academias e fitness,EPP,3,Simples Nacional,2,Cidade Nautica,2,76.92,18.42,0.3333,0.0,21714.25,0.8381,0.05734,0.9459,36,0,12,0,177651.30473180074,87.78
788,5611-2,Restaurantes e similares,MEI,1,MEI,1,Catiapoa,0,12.26,27.98,0.0833,0.0833,6224.44,0.3572,0.072888,1.2822,17,1,12,0,102203.3056008454,93.91
789,6201-5,Desenvolvimento de software,MEI,1,MEI,1,Esplanada dos Barreiros,1,29.0,10.95,0.0,0.0833,3248.4,0.2046,-0.01833,0.6689,14,1,12,0,133409.7116222222,97.57
790,9311-5,Academias e fitness,ME,2,Lucro Presumido,3,Ilha Porchat,0,4.95,5.39,0.0,0.0,27729.08,0.1246,0.015427,0.9769,36,0,12,0,177651.30473180074,84.39
791,8650-0,Atividades de saúde humana,MEI,1,MEI,1,Japuí,0,5.61,5.73,0.0,0.0,5174.99,0.1459,0.013611,1.0987,36,0,12,0,155738.17786195286,96.68
792,6920-6,Atividades contábeis,ME,2,Simples Nacional,2,Vila Bocaina,0,14.8,27.19,0.0833,0.1667,23200.34,0.3484,0.035219,1.1196,36,0,12,0,93794.93164215687,75.26
793,8599-6,Treinamento e capacitação,GR,5,Lucro Real,4,Alto da Boa Vista,0,6.64,6.88,0.0,0.0,384532.32,0.3106,-0.008843,0.6035,11,1,12,0,62778.58030149052,0.0
794,6920-6,Atividades contábeis,EPP,3,Simples Nacional,2,Parque Bitaru,0,5.19,4.94,0.0,0.1667,86834.26,0.1526,-0.011452,0.8316,36,0,12,0,93794.93164215687,7.42
795,4921-3,Transporte rodoviário coletivo,ME,2,Simples Nacional,2,Parque Bitaru,1,41.46,19.55,0.0833,0.0,34369.11,0.3446,0.050227,1.1371,36,0,12,0,537656.9499799799,93.61
796,8599-6,Treinamento e capacitação,EPP,3,Simples Nacional,2,Vila Bocaina,2,73.67,15.21,0.1667,0.0,12794.3,0.6201,-0.062632,0.4758,36,0,12,0,62778.58030149052,79.62
797,5310-5,Atividades dos correios,MEI,1,MEI,1,Jardim Rio Branco,0,7.07,4.9,0.0,0.1667,2969.37,0.163,-0.015721,0.7922,36,0,12,0,46652.40631738174,93.64
798,7711-0,Locação de automóveis,EPP,3,Simples Nacional,2,Jardim Rio Branco,0,4.19,4.93,0.0,0.0833,196383.23,0.1235,0.006315,1.1411,36,0,12,0,301400.2526279957,34.84
799,8511-2,Educação infantil,MEI,1,MEI,1,Cidade Nautica,0,14.15,27.41,0.0833,0.0,3303.69,0.4665,-0.016067,0.6232,36,0,12,0,90225.06081632653,96.34
800,8511-2,Educação infantil,MEI,1,MEI,1,Esplanada dos Barreiros,2,67.71,13.37,0.0833,0.1667,1215.54,0.4536,0.01439,0.7992,36,0,12,0,90225.06081632653,98.65
801,9602-5,Cabeleireiros e similares,MEI,1,MEI,1,Vila São Jorge,0,5.32,6.73,0.0,0.0,3023.8,0.1534,-0.004006,0.9854,36,0,12,0,34897.042119708996,91.34
802,8650-0,Atividades de saúde humana,MEI,1,MEI,1,Vila Margarida,0,14.8,27.57,0.0833,0.0833,4533.42,0.3571,-0.011919,0.994,36,0,12,0,155738.17786195286,97.09
803,4120-4,Construção de edifícios,MEI,1,MEI,1,Centro,0,4.88,6.73,0.0,0.0,7783.82,0.2129,0.014593,0.8786,9,1,12,0,393390.15080833336,98.02
804,8511-2,Educação infantil,MEI,1,MEI,1,Ilha Porchat,1,35.31,23.81,0.0833,0.0833,2410.92,0.5429,-9.6e-05,0.9441,36,0,12,0,90225.06081632653,97.33
805,7490-1,Consultoria empresarial,MEI,1,MEI,1,Jardim Rio Branco,0,6.42,4.57,0.0,0.0,4019.66,0.1724,-0.007937,0.9068,36,0,12,0,92713.56658625731,95.66
806,4771-7,Comércio farmacêutico,MD,4,Lucro Real,4,Catiapoa,1,38.39,20.63,0.0833,0.0833,597946.04,0.387,0.008822,0.9799,36,0,12,0,247735.04169952212,0.0
807,5620-1,Serviços de alimentação,ME,2,Lucro Presumido,3,Cidade Nautica,0,4.02,4.79,0.0,0.0,32033.18,0.2064,0.009365,1.3132,36,0,12,0,90611.88504413291,64.65
808,6202-3,Desenvolvimento de sistemas,MEI,1,MEI,1,Jardim Rio Branco,1,53.46,35.4,0.3333,0.0,1805.53,0.7938,0.081466,0.0,6,1,12,0,91894.10241863075,98.04
809,8512-1,Ensino fundamental,GR,5,Lucro Real,4,Alto da Boa Vista,1,57.33,32.09,0.3333,0.0,411486.84,0.838,-0.121548,0.0,17,1,12,1,108039.5574796748,0.0
810,8599-6,Treinamento e capacitação,ME,2,Simples Nacional,2,Parque Bitaru,1,28.93,23.66,0.0833,0.0833,12042.84,0.4311,-0.038252,0.9014,36,0,12,0,62778.58030149052,80.82
811,4120-4,Construção de edifícios,ME,2,Lucro Presumido,3,Centro,0,3.98,6.76,0.0,0.0,53873.45,0.1979,0.027171,0.9216,36,0,12,0,393390.15080833336,86.31
812,4330-4,Acabamentos em construção,ME,2,Lucro Presumido,3,Vila Nova,2,69.0,17.05,0.1667,0.0,11981.24,0.6105,0.102033,1.4591,36,0,12,0,162118.29751887813,92.61
813,4921-3,Transporte rodoviário coletivo,MEI,1,MEI,1,Jardim Rio Branco,1,29.24,8.73,0.0,0.0833,5820.29,0.2294,0.03113,1.0737,36,0,12,0,537656.9499799799,98.92
814,5620-1,Serviços de alimentação,MEI,1,MEI,1,Ilha Porchat,0,4.1,5.19,0.0,0.0833,5974.45,0.1964,0.024135,1.2637,36,0,12,0,90611.88504413291,93.41
815,4771-7,Comércio farmacêutico,MEI,1,MEI,1,Esplanada dos Barreiros,0,4.02,6.14,0.0,0.0,8059.75,0.135,-0.01111,0.9525,36,0,12,0,247735.04169952212,96.75
816,7711-0,Locação de automóveis,EPP,3,Lucro Presumido,3,Japuí,0,5.93,5.54,0.0,0.0,192112.96,0.1713,-0.010093,0.9847,36,0,12,0,301400.2526279957,36.26
